"RJC1","Output10","TCU2","IMT3","GDJ4","USF5","FIW6","KYD7","DRF8","CRZ9"
59.972,"Class3",85,61.562,88.196,66.88,100.283,18.93,65.451,"K"
55.545,"Class3",91,60.231,72.394,55.34,53.822,21.902,53.978,"A"
25.168,"Class4",80,16.9,19.198,55.04,32.836,69.319,100.16,"F"
47.624,"Class1",49,51.663,66.319,21.891,60.122,61.368,22.892,"D"
75.889,"Class3",95,59.081,46.243,87.827,60.432,17.922,59.499,"A"
11.043,"Class2",47,68.007,31.439,38.436,77.621,26.907,55.554,"K"
29.708,"Class2",25,87.748,31.845,32.857,80.175,26.757,56.421,NA
33.947,"Class4",71,9.611,18.457,75.054,54.279,50.97,96.051,"C"
70.927,"Class3",82,20.117,49.227,51.04,58.609,32.886,65.133,"J"
17.095,"Class4",61,23.032,21.017,58.401,45.094,76.462,86.777,"F"
34.917,"Class4",61,24.216,18.736,60.754,77.09,75.48,91.375,"R"
51.164,"Class4",77,29.102,18.852,72.81,92.613,57.756,92.639,"C"
23.413,"Class2",59,NA,31.289,43.273,82.831,26.631,54.124,"O"
5.14,"Class2",62,72.973,31.427,53.43,76.701,27.919,52.013,"Q"
71.703,"Class3",77,62.054,82.786,63.883,64.348,20.173,60.644,NA
56.124,"Class3",69,46.825,53.897,79.475,77.429,20.616,54.049,"J"
79.159,"Class3",86,22.187,47.391,45.505,41.515,13.127,52.197,"L"
74.494,"Class3",74,42.064,36.904,94.45,51.942,32.627,58.612,"K"
62.206,"Class3",70,60.937,58.029,42.559,55.361,33.569,62.973,"J"
25.095,"Class1",51,45.879,52.906,43.475,48.334,60.318,30.483,NA
8.102,"Class1",60,47.84,67.324,55.147,46.332,60.411,38.281,"J"
21.148,"Class4",89,13.801,18.75,56.449,86.764,72.552,95.596,"R"
39.753,"Class1",49,51.34,67.974,57.418,89.604,54.514,29.649,"J"
32.146,"Class1",57,84.619,79.463,37.861,96.63,61.11,24.021,"O"
54.874,"Class4",64,41.199,18.661,57.537,63.467,62.442,93.45,"T"
48.438,"Class1",50,83.472,74.181,28.844,29.167,68.076,26.672,"J"
65.361,"Class3",97,40.353,58.228,80.963,86.032,17.385,60.728,"L"
69.273,"Class3",96,32.466,42.361,50.009,48.29,17.895,33.437,"L"
33.946,"Class4",87,43.674,18.849,77.915,50.723,56.616,99.002,"R"
14.59,"Class2",37,55.962,31.334,49.492,88.501,26.218,54.533,"K"
18.344,"Class2",29,92.194,31.688,32.608,79.187,27.35,55.167,"O"
61.846,"Class3",89,32.206,46.502,95.639,47.032,17.188,53.826,"J"
78.085,"Class3",69,48.159,65.864,93.542,60.334,33.161,46.336,"A"
20.351,"Class2",59,NA,31.729,36.626,88.723,27.239,54.986,"K"
25.489,"Class1",52,36.144,70.847,56.025,63.811,57.071,36.336,"D"
54.594,"Class4",57,32.096,20.027,58.689,25.661,56.99,92.979,"C"
65.404,"Class3",96,57.583,77.28,59.638,51.614,19.623,68.874,"J"
29.577,"Class2",50,66.541,31.7,32.824,91.232,25.019,52.122,"K"
27.298,"Class4",71,10.567,18.147,51.214,33.014,62.801,90.486,"R"
21.103,"Class2",48,65.394,31.247,50.303,69.243,25.373,57.885,"R"
61.123,"Class3",80,NA,59.197,87.109,71.865,29.021,64.297,"K"
56.479,"Class3",92,56.165,68.313,58.053,86.383,30.445,47.299,"L"
15.583,"Class2",47,82.674,31.197,41.054,80.941,27.241,52.427,"R"
22.439,"Class2",31,94.192,31.493,33.73,77.465,26.874,54.247,"E"
50.136,"Class3",85,25.534,68.728,42.573,50.72,24.458,65.415,"A"
34.091,"Class1",57,62.943,68.843,45.989,42.436,63.118,31.956,"H"
51.319,"Class4",53,24.997,20.412,66.054,34.424,62.655,92.978,"R"
40.717,"Class4",74,23.854,18.07,73.421,73.804,78.205,88.567,"R"
53.373,"Class3",69,49.22,63.264,70.941,67.774,25.047,64.14,"A"
14.528,"Class2",34,NA,31.676,40.436,96.786,26.34,54.688,"O"
75.172,"Class3",77,43.591,62.749,73.637,82.711,14.983,66.764,"X"
56.098,"Class3",82,38.969,59.793,92.731,78.219,15.172,64.754,"K"
69.85,"Class3",74,42.55,69.717,74.656,56.883,31.45,74.544,"L"
48.437,"Class4",64,11.027,18.775,52.915,66.468,65.428,86.645,"C"
41.238,"Class4",63,39.445,20.277,79.87,38.65,64.22,92.091,"T"
21.365,"Class1",50,25.816,74.275,58.37,52.753,57.127,22.771,"V"
19.929,"Class2",26,78.426,31.585,61.542,86.753,27.557,54.796,"Q"
57.937,"Class3",95,23.017,69.161,63.516,46.81,24.332,53.906,"A"
72.241,"Class3",84,62.891,54.104,61.023,85.094,14.339,69.393,"K"
43.101,"Class4",77,38.836,19.012,56.037,27.469,79.572,93.608,"G"
9.522,"Class1",60,78.363,66.12,52.232,51.805,67.633,24.524,"H"
66.726,"Class3",90,41.478,69.955,66.874,67.545,25.145,68.324,"J"
61.783,"Class3",86,35.039,66.123,77.614,76.326,24.27,65.41,"L"
22.789,"Class2",31,54.491,30.873,58.435,88.743,27.491,49.085,"R"
36.694,"Class4",90,33.481,19.673,61.745,42.852,64.79,93.597,"C"
14.188,"Class2",38,95.515,31.246,48.738,71.029,27.316,57.741,"E"
29.652,"Class2",34,74.318,31.063,44.977,88.373,25.787,57.239,"E"
16.698,"Class2",54,79.457,31.746,30.186,78.598,27.139,58.524,"K"
9.816,"Class2",44,83.248,31.488,56.58,96.235,26.784,55.7,"O"
66.1,"Class3",84,65.275,53.998,91.135,54.312,16.88,56.376,"K"
35.937,"Class1",60,78.701,63.927,59.954,52.56,63.292,26.345,"V"
49.938,"Class1",51,81.134,67.004,38.404,10.458,55.107,19.28,"V"
8.677,"Class1",61,NA,76.649,46.281,50.639,57.541,47.097,"O"
52.673,"Class3",83,33.334,79.487,64.731,54.844,31.729,63.207,"J"
44.957,"Class2",37,48.687,31.63,32.46,86.085,27.923,52.043,"Q"
53.715,"Class3",87,52.798,58.768,71.955,96.043,16.448,66.717,"A"
16.94,"Class2",54,75.137,31.624,34.222,81.197,26.056,47.056,"E"
35.421,"Class4",86,23.633,19.373,62.003,48.787,80.653,98.717,"G"
8.197,"Class1",59,54.718,66.71,26.144,63.788,68.107,30.036,"O"
18.919,"Class1",60,65.219,63.847,34.541,79.761,70.18,15.99,"V"
4.226,"Class2",62,78.255,31.353,33.751,68.852,27.113,55.316,"O"
46.438,"Class4",88,30.613,18.541,78.986,59.492,58.138,93.238,"T"
35.663,"Class4",65,28.916,18.444,54.251,34.148,80.452,92.142,"G"
10.95,"Class2",49,76.843,31.443,50.866,71.867,26.195,48.961,NA
25.947,"Class2",57,77.431,31.6,47.386,91.835,27.231,52.457,"K"
56.513,"Class3",86,33.421,64.168,96.674,33.286,17.741,69.544,"X"
14.364,"Class4",84,6.667,17.49,64.978,76.064,63.752,96.786,"G"
68.414,"Class3",89,42.911,66.583,72.843,82.27,17.462,41.139,"K"
45.194,"Class4",53,10.062,18.605,75.728,78.9,63.163,99.648,"C"
42.522,"Class1",49,70.619,86.728,34.105,39.716,77.763,30.701,"V"
80.323,"Class4",68,28.602,18.09,73.414,50.789,46.757,103.04,"G"
11.444,"Class1",48,86.979,73.074,32.309,78.934,68.771,29.833,NA
30.144,"Class2",56,88.612,31.539,50.692,93.087,26.649,44.662,NA
17.65,"Class1",57,46.532,72.688,17.933,68.281,77.471,23.377,"D"
49.157,"Class1",61,70.451,73.53,44.779,51.333,69.746,36.96,"O"
52.16,"Class3",92,33.371,67.269,90.517,51.596,16.144,45.739,"X"
26.964,"Class1",56,83.246,64.226,57.593,45.487,72.445,24.497,"O"
49.512,"Class3",83,67.977,78.717,66.396,55.037,18.704,60.987,"L"
15.695,"Class2",33,82.105,31.313,51.398,84.144,27.251,52.347,"Q"
50.077,"Class4",86,35.658,18.225,68.928,49.468,41.605,99.613,"G"
33.917,"Class4",74,17.858,19.813,55.521,40.971,78.037,90.48,"T"
23.208,"Class2",53,52.964,31.668,48.353,92.867,27.818,64.078,"E"
25.828,"Class1",53,81.827,80.954,43.748,43.781,68.252,26.153,"H"
69.377,"Class3",86,53.739,51.815,71.146,67.04,22.719,50.497,"X"
18.693,"Class1",56,41.935,76.205,28.669,56.081,67.948,41.087,"V"
48.146,"Class3",86,21.297,78.808,48.268,51.554,16.731,48.357,"L"
19.063,"Class2",36,84.552,31.742,57.031,75.327,25.793,55.774,"E"
48.861,"Class4",89,41.502,19.879,76.535,60.303,67.693,99.439,"R"
15.885,"Class2",48,71.494,31.713,55.092,80.828,26.173,53.75,"Q"
31.062,"Class4",61,19.492,19.175,77.861,43.084,80.897,92.052,"R"
58.735,"Class3",77,46.272,101.626,59.923,50.707,21.483,63.711,"X"
15.014,"Class2",40,69.431,32.087,39.765,90.761,25.863,54.938,"R"
59.797,"Class3",96,46.35,58.808,46.327,58.03,16.634,66.783,"A"
37.346,"Class4",65,7.522,18.763,52.025,50.666,69.881,97.223,"T"
9.386,"Class2",52,49.285,31.319,54.294,87.017,26.3,59.267,"K"
49.802,"Class3",69,57.151,56.975,96.272,68.898,34.708,73.846,"X"
68.164,"Class3",80,21.934,82.432,92.8,61.526,30.985,61.098,"X"
66.372,"Class3",94,31.047,42.871,94.453,44.712,31.321,58.674,"A"
12.258,"Class1",58,33.768,62.385,54.05,31.266,64.883,25.695,"O"
12.871,"Class2",30,88.805,31.181,37.575,86.572,26.418,57.401,"K"
30.99,"Class1",57,79.869,65.807,60.598,64.351,56.791,43.869,"D"
43.69,"Class1",57,28.406,78.445,57.279,52.714,61.744,35.308,"D"
43.754,"Class1",58,73.566,82.473,53.113,69.683,71.613,19.409,"H"
32.947,"Class1",47,53.563,69.757,36.778,49.756,71.175,32.397,NA
60.128,"Class3",77,46.025,40.937,94.079,70.201,22.93,35.047,"J"
67.47,"Class3",85,46.371,63.814,45.452,86.347,29.533,48.006,"J"
52.299,"Class3",93,NA,72.326,41.474,48.919,24.108,47.211,"K"
40.02,"Class4",62,30.348,17.985,64.777,87.715,64.025,99.896,"T"
54.495,"Class1",56,57.215,73.694,36.611,54.085,64.445,15.68,"D"
20.873,"Class2",59,88.184,31.964,34.461,81.342,26.522,51.149,"E"
-0.332,"Class2",49,73.66,30.895,55.104,82.271,26.92,49.472,NA
26.488,"Class2",35,55.149,31.566,42.651,73.6,25.306,55.251,"E"
46.3,"Class4",74,12.23,18.86,58.407,72.276,77.291,93.778,"G"
44.32,"Class1",49,27.485,80.55,58.066,65.755,54.536,29.507,"V"
57.162,"Class3",78,64.437,99.565,97.178,70.841,27.229,75.398,NA
28.578,"Class1",48,80.24,83.042,40.651,98.038,66.35,29.179,"O"
35.931,"Class1",60,83.509,66.667,17.592,53.089,58.486,39.993,"V"
18.769,"Class2",31,69.272,31.707,55.849,76.286,25.19,53.064,"Q"
47.151,"Class4",93,25.767,19.66,53.926,52.787,59.789,89.165,"C"
40.577,"Class4",94,37.324,18.91,80.005,55.378,46.87,96.34,"R"
11.564,"Class2",52,88.18,31.458,55.901,95.638,27.135,59.23,"Q"
38.297,"Class1",47,52.912,73.8,23.539,45.788,68.264,31.998,"D"
34.222,"Class2",27,86.004,31.713,53.636,97.124,26.822,52.65,"R"
61.576,"Class4",62,6.414,19.284,70.746,32.326,52.494,95.545,"R"
21.007,"Class1",58,NA,66.958,62.241,39.467,67.266,25.384,"J"
3.952,"Class2",30,48.561,30.964,34.379,72.704,27.887,52.833,"Q"
61.997,"Class3",78,67.796,77.996,42.552,61.281,30.906,62.397,"A"
8.775,"Class4",94,9.466,17.827,69.207,63.515,73.84,97.328,"F"
24.321,"Class2",41,89.689,30.918,32.539,100.922,25.522,52.605,NA
14.694,"Class2",30,60.404,31.297,47.41,80.834,26.189,50.703,"E"
25.027,"Class2",60,52.979,31.546,48.967,92.792,27.717,55.553,"K"
10.653,"Class1",48,84.788,76.127,33.602,71.547,77.393,36.662,"V"
39.455,"Class4",75,15.631,20.387,52.001,78.526,78.717,92.259,"R"
45.929,"Class4",76,20.957,19.245,79.037,61.367,39.099,96.676,"F"
36.76,"Class4",77,9.944,18.745,67.261,45.572,48.702,88.288,"C"
68.028,"Class4",85,16.186,20.005,65.58,39.834,66.947,96.306,"R"
23.352,"Class4",81,13.171,19.173,63.195,54.226,57.505,89.492,"C"
44.13,"Class4",60,17.546,19.957,68.981,60.156,62.739,97.208,"T"
25.373,"Class2",45,67.2,30.84,60.856,84.743,27.446,56.022,"Q"
48.466,"Class3",79,53.39,90.017,47.51,43.886,23.375,78.44,"A"
-3.93,"Class1",57,82.601,74.963,29.854,47.672,54.221,29.378,"V"
30.217,"Class2",59,94.387,31.403,58.398,75.687,25.19,57.249,NA
24.532,"Class1",56,45.174,81.636,27.264,44.684,69.995,38.393,NA
48.005,"Class4",74,30.777,18.086,51.097,53.245,51.567,99.273,"G"
13.48,"Class1",51,90.478,66.809,39.139,25.454,59.86,29.478,"O"
25.77,"Class1",60,36.341,61.043,43.893,103.062,62.216,25.067,"H"
32.22,"Class1",60,66.818,65.104,20.144,55.267,75.369,32.433,"D"
33.44,"Class4",72,28.27,18.925,78.317,72.832,48.944,96.853,"F"
12.26,"Class2",28,56.667,31.478,37.743,93.164,27.931,46.829,"O"
42.295,"Class4",80,41.254,18.583,59.739,55.424,71.403,96.837,"G"
50.495,"Class1",60,47.501,66.505,17.484,43.71,75.053,25.914,"V"
20.365,"Class2",29,61.5,31.547,39.333,87.847,27.401,47.112,"K"
51.215,"Class3",86,39.565,75.417,95.303,42.262,29.252,51.965,"A"
49.742,"Class4",75,28.699,19.234,70.615,36.852,53.884,90.291,"F"
11.591,"Class2",45,60.95,31.454,60.375,90.181,27.114,51.988,"E"
47.728,"Class1",52,76.725,65.934,28.265,35.121,65.608,27.799,"H"
23.272,"Class2",27,51.728,31.241,56.873,76.984,25.765,52.44,"R"
25.528,"Class2",46,60.265,30.964,37.859,68.053,26.22,58.628,"R"
41.352,"Class1",47,86.075,66.099,44.49,72.014,59.554,34.947,"J"
4.716,"Class2",43,71.343,31.91,44.35,89.258,25.443,59.347,"O"
45.085,"Class1",55,49.997,63.236,16.241,48.292,58.689,20.985,"D"
19.722,"Class2",33,68.789,31.143,37.538,64.383,26.788,54.394,"R"
13.866,"Class4",61,30.471,20.383,57.141,43.919,40.239,96.526,"G"
21.004,"Class2",40,50.653,31.642,41.076,75.579,27.247,55.813,NA
50.97,"Class1",49,77.08,80.024,37.004,22.72,68.118,36.128,"D"
60.882,"Class1",58,57.939,74.907,31.891,78.303,75.829,29.57,"J"
34.73,"Class1",54,42.532,64.458,41.461,44.977,64.856,30.282,"J"
12.641,"Class2",33,61.615,31.372,35.297,82.401,25.804,58.276,"O"
31.827,"Class2",46,73.938,32.028,31.113,86.007,27.877,50.091,"R"
26.66,"Class2",34,NA,31.764,36.634,66.003,25.814,51.034,"R"
49.098,"Class4",72,10.108,16.927,76.803,75.197,60.397,91.27,"R"
60.537,"Class3",74,38.935,61.858,41.513,62.829,25.776,66.013,"K"
43.694,"Class4",54,15.976,19.597,51.255,41.041,45.064,95.226,"R"
63.858,"Class3",70,NA,59.007,90.195,73.849,26.511,69.248,"L"
-18.622,"Class1",60,50.522,84.415,31.657,30.765,64.166,38.423,"J"
13.324,"Class2",54,82.94,31.421,42.585,80.591,27.753,48.23,"K"
23.44,"Class2",41,74.753,31.453,34.196,87.363,25.894,52.963,"O"
65.006,"Class4",83,13.82,18.333,68.232,45.126,41.843,93.25,"F"
60.706,"Class4",53,43.179,18.896,54.476,53.172,72.751,93.62,"G"
64.485,"Class3",92,36.507,65.425,90.311,68.719,17.701,78.819,"A"
2.435,"Class1",57,41.003,73.165,59.877,42.319,72.427,35.092,"D"
18.606,"Class2",41,59.864,31.315,46.611,90.511,26.859,51.265,"O"
29.653,"Class4",70,14.673,19.549,69.777,59.182,49.012,90.697,"G"
56.607,"Class3",77,47.394,70.722,66.25,69.409,32.666,50.681,"A"
75.511,"Class3",84,49.551,69.679,78.505,50.658,20.599,65.532,NA
49.095,"Class1",54,34.685,71.591,51.71,65.218,58.886,21.003,"D"
60.976,"Class3",70,47.368,64.176,41.62,70.554,21.365,45.832,"L"
57.598,"Class3",79,45.001,78.027,78.593,55.891,30.866,73.822,"J"
49.031,"Class3",91,60.15,66.726,78.725,45.739,24.431,68.79,"J"
50.305,"Class4",93,19.931,19.962,56.179,57.815,42.246,97.136,NA
55.025,"Class3",89,36.152,56.235,87.252,75.151,32.23,58.533,NA
26.327,"Class1",59,44.759,63.584,61.851,45.711,56.513,7.13,"D"
39.49,"Class4",91,NA,19.644,73.963,52.062,57.496,90.772,"G"
16.182,"Class2",27,68.246,31.022,59.112,96.963,25.839,52.577,"E"
28.325,"Class1",58,34.593,71.945,62.189,47.466,69.048,20.513,"O"
6.582,"Class1",52,56.151,73.886,32.407,38.383,71.976,25.47,"D"
52.245,"Class3",83,40.261,89.409,93.354,53.787,18.452,51.458,"X"
-7.177,"Class1",49,61.372,82.313,48.057,11.127,57.334,31.8,"J"
51.722,"Class1",61,42.102,63.484,24.494,63.887,68.456,28.657,"V"
41.358,"Class4",64,10.332,18.635,61.104,40.656,62.821,95.263,"C"
23.021,"Class2",59,68.192,32.163,33.742,81.268,26.284,52.986,"R"
31.425,"Class4",60,29.802,19.461,64.403,67.069,54.807,92.198,"F"
25.121,"Class4",80,34.602,18.121,72.941,43.666,80.788,92.862,"F"
-0.261,"Class2",51,49.859,31.287,60.477,83.298,27.471,51.713,"E"
50.607,"Class1",48,39.549,74.694,35.23,61.189,72.23,12.525,"D"
41.033,"Class1",52,62.98,77.139,49.926,47.775,66.648,41.344,"V"
33.251,"Class4",85,14.378,18.759,75.469,32.705,56.217,91.111,"G"
5.143,"Class4",64,11.57,18.363,56.316,63.166,55.097,91.975,"C"
13.661,"Class2",25,90.716,30.983,35.488,72.858,27.174,49.784,"E"
57.466,"Class3",84,NA,60.182,61.689,45.455,34.796,52.962,"K"
68.047,"Class3",70,56.406,72.157,87.46,61.223,31.156,65.019,"L"
54.188,"Class3",78,68.718,112.413,76.486,49.463,28.538,44.296,"L"
11.739,"Class2",25,82.361,31.682,40.873,84.034,25.336,58.866,"K"
8.037,"Class2",43,92.796,31.649,49.218,87.735,25.932,52.414,"Q"
23.564,"Class1",53,70.784,63.607,45.52,75.817,69.843,19.109,"O"
16.992,"Class2",29,51.098,31.754,58.175,90.402,26.72,46.25,"O"
33.072,"Class2",53,59.895,32.082,40.067,84.846,27.863,56.19,"E"
17.777,"Class2",45,85.84,31.812,31.35,72.006,26.541,56.143,"K"
44.529,"Class4",75,29.556,17.589,53.249,58.644,51.735,91.692,"T"
34.469,"Class1",54,79.296,74.6,42.797,28.836,76.577,20.414,"H"
44.747,"Class1",60,43.745,76.726,38.622,77.481,63.508,27.758,"J"
32.759,"Class4",63,36.963,18.626,56.199,57.851,54.393,94.15,"T"
17.274,"Class2",42,92.65,31.382,61.045,76.263,27.623,58.708,"E"
10.218,"Class1",59,90.385,67.696,39.291,74.407,71.028,28.181,"J"
53.678,"Class4",87,40.552,18.784,77.336,33.395,52.553,91.501,"G"
37.498,"Class4",66,7.976,20.18,51.53,49.089,75.092,89.622,"T"
51.185,"Class3",93,51.572,71.537,91.527,47.667,15.428,55.217,"A"
76.428,"Class3",70,58.133,43.173,84.609,65.922,29.631,50.646,"L"
54.85,"Class3",84,64.78,72.408,84.653,61.951,27.666,52.111,NA
62.551,"Class1",52,72.072,75.227,37.862,62.852,60.745,24.47,"H"
38.078,"Class4",54,8.446,19.651,67.714,59.913,54.442,93.076,"R"
64.487,"Class3",69,29.891,48.212,41.105,70.408,16.434,69.354,"A"
-5.768,"Class1",49,84.94,74.259,50.168,24.405,67.682,21.34,"V"
29.796,"Class2",45,79.189,31.351,34.964,86.06,27.45,55.401,"Q"
2.16,"Class1",49,50.264,79.089,18.273,51.067,56.641,26.099,"J"
19.175,"Class1",60,39.17,85.029,35.792,45.051,66.216,31.659,"O"
30.923,"Class2",35,95.174,31.498,51.031,94.543,26.875,53.539,"O"
30.803,"Class2",42,89.948,32.195,42.501,106.095,27.375,54.012,"Q"
72.449,"Class3",74,33.333,85.202,95.569,53.612,29.749,89.126,"L"
16.08,"Class2",51,49.666,31.216,48.471,72.759,27.564,55.773,"R"
60.547,"Class3",93,55.245,71.363,64.371,39.553,19.071,49.472,"J"
20.727,"Class1",57,60.91,57.05,39.185,70.72,54.521,23.174,"H"
40.925,"Class4",67,12.13,18.359,65.552,62.439,52.974,97.767,"T"
19.79,"Class2",43,66.939,31.728,60.523,88.362,27.909,53.88,"R"
35.287,"Class2",33,48.421,31.588,39.316,104.024,27.051,48.751,"R"
62.952,"Class3",85,NA,90.338,49.673,61.598,32.818,70.398,"A"
30.118,"Class2",55,91.357,31.395,36.789,91.931,26.986,51.481,"K"
30.584,"Class2",54,95.47,31.578,48.224,85.339,25.06,49.429,NA
25.142,"Class2",58,87.311,31.947,35.055,70.974,25.399,49.52,"E"
9.379,"Class1",57,91.081,73.501,25.819,39.476,58.19,20.45,"V"
51.529,"Class3",70,45.655,101.135,66.087,57.695,14.552,74.656,"A"
1.478,"Class2",50,63.193,31.686,51.635,88.219,26.414,60.768,"K"
43.15,"Class1",60,84.225,78.701,31.244,54.536,58.328,24.898,"O"
38.793,"Class1",57,77.539,80.396,56.868,52.236,66.338,26.595,"D"
29.087,"Class4",63,27.375,19.851,58.609,94.208,42.182,88.722,"C"
24.038,"Class1",49,45.742,73.745,20.261,48.589,64.005,26.991,"H"
51.386,"Class3",69,57.613,75.087,81.687,48.913,13.585,51.17,"X"
47.202,"Class4",53,14.688,18.545,75.301,41.769,58.736,99.652,"R"
14.664,"Class2",35,54.562,30.897,36.902,92.382,25.546,55.144,"E"
56.581,"Class4",94,16.014,18.936,51.823,53.895,60.346,103.754,"G"
55.466,"Class4",80,8.481,18.849,73.634,58.73,64.257,88.27,"F"
31.835,"Class4",95,37.035,19.999,52.899,62.782,42.18,95.442,"G"
62.809,"Class3",91,43.082,54.825,68.829,74.3,33.234,65.82,"L"
55.245,"Class3",88,25.363,84.643,94.483,58.843,30.222,60.845,"X"
6.954,"Class1",56,88.157,61.499,55.305,43.21,72.564,30.502,"J"
22.768,"Class2",26,60.378,30.968,42.734,84.013,27.057,55.673,"E"
10.115,"Class1",61,44.742,68.156,27.374,48.982,68.633,28.035,"V"
23.392,"Class4",83,33.266,18.9,63.254,49.54,76.174,93.933,"G"
16.368,"Class2",34,51.94,31.739,57.502,85.453,25.716,56.453,"Q"
34.988,"Class4",77,19.507,17.598,71.377,68.173,78.439,93.941,"T"
40.727,"Class4",95,35.14,18.298,62.73,62.16,46.087,94.431,"F"
44.235,"Class3",77,45.51,55.808,42.899,56.698,25.816,62.011,"A"
25.044,"Class4",60,28.742,18.635,56.836,43.226,47.824,89.955,"F"
26.942,"Class2",61,92.315,31.674,39.111,69.59,27.327,51.342,"K"
-6.693,"Class2",47,66.069,30.492,61.39,99.812,27.499,51.103,"Q"
77.75,"Class3",68,64.999,61.318,90.097,43.138,30.17,76.634,"K"
9.823,"Class1",49,73.203,72.709,38.395,38.034,62.5,37.304,"D"
51.574,"Class4",55,40.035,18.541,78.905,75.909,61.109,99.451,"R"
22.38,"Class2",62,87.337,31.223,33.007,87.455,26.743,54.982,"E"
44.085,"Class3",93,21.346,67.062,56.756,50.247,30.684,56.946,"J"
37.652,"Class3",80,31.539,50.797,84.739,59.456,31.987,59.099,"A"
47.644,"Class4",84,25.892,18.616,60.801,58.001,63.714,92.767,"R"
17.11,"Class2",38,76.542,31.057,61.767,87.537,27.111,50.842,"K"
22.346,"Class2",30,84.401,31.764,42.08,71.476,27.317,53.559,"R"
9.523,"Class1",55,59.56,75.528,44.306,44.442,64.774,39.3,"D"
36.296,"Class1",57,84.089,72.148,22.997,67.362,53.839,27.042,"H"
-2.458,"Class1",51,82.332,64.412,38.008,74.956,74.946,33.515,"V"
48.233,"Class4",70,23.792,18.375,77.382,71.509,55.784,95.822,"G"
54.943,"Class1",58,61.316,69.677,58.868,62.717,76.381,31.295,"O"
58.475,"Class3",78,62.589,81.82,55.547,61.105,14.791,78.168,"J"
67.936,"Class3",94,37.74,51.913,83.906,67.154,28.735,62.771,"X"
29.215,"Class2",30,81.414,31.875,51.668,53.674,25.439,60.274,"E"
11.107,"Class2",45,60.055,32.389,57.807,84.51,26.018,47.999,"K"
30.952,"Class4",94,17.943,20.529,53.581,83.2,58.247,90.314,"R"
8.049,"Class2",45,73.187,31.285,50.601,92.114,25.648,53.328,"R"
35.154,"Class1",50,53.55,75.949,38.539,62.48,73.589,25.65,"D"
2.12,"Class2",28,64.944,31.388,31.106,75.106,25.442,54.621,"K"
7.905,"Class2",46,49.871,31.838,58.09,84.314,25.403,53.572,"O"
9.832,"Class1",59,89.167,59.492,46.941,89.779,70.224,24.16,"J"
49.334,"Class1",56,83.524,69.918,24.808,56.444,58.255,29.634,"J"
11.931,"Class2",56,48.757,31.613,32.614,80.752,26.87,56.234,"Q"
24.065,"Class4",90,5.644,19.239,72.333,44.373,44.343,92.707,"R"
35.489,"Class1",47,77.121,73.996,47.13,23.103,57.873,32.982,"H"
50.407,"Class3",82,64.548,82.013,68.77,87.002,24.683,54.25,"J"
71.792,"Class4",69,39.666,19.004,75.449,85.923,79.816,91.925,"C"
34.966,"Class1",53,77.251,72.52,22.853,77.635,64.691,31.77,"O"
52.121,"Class3",90,67.363,66.927,74.142,63.104,19.761,60.354,NA
31.004,"Class2",34,78.183,30.717,40.692,90.969,26.198,51.845,"O"
28.285,"Class4",82,28.706,19.206,74.537,62.322,68.03,88.049,"G"
45.705,"Class4",86,19.15,19.589,65.427,60.969,53.836,102.005,"C"
36.738,"Class4",95,32.042,18.309,63.651,54.096,63.915,90.989,"F"
68.384,"Class3",72,65.556,57.548,90.572,45.414,30.497,56.478,"X"
23.146,"Class4",82,13.873,18.86,76.069,62.001,70.46,94.917,"R"
43.42,"Class4",58,NA,20.328,55.927,63.782,66.705,95.048,"T"
48.797,"Class3",68,23.433,32.953,97.756,63.196,25.497,37.359,"X"
23.297,"Class4",57,22.048,19.36,69.483,65.967,43.75,100.803,"T"
72.22,"Class3",79,66.857,78.762,62.073,49.472,20.669,74.437,"A"
34.162,"Class1",59,43.259,63.933,23.021,90.449,67.02,32.364,NA
19.581,"Class1",51,77.004,70.862,38.345,84.799,63.367,36.77,"H"
48.004,"Class3",91,26.594,44.015,94.225,56.102,21.996,67.919,"K"
15.944,"Class2",31,66.6,31.051,59.338,78.145,26.828,58.932,"E"
-7.668,"Class1",48,24.719,58.523,47.884,70.052,70.601,32.721,"O"
51.822,"Class1",59,44.102,62.896,26.574,39.454,62.775,24.484,NA
25.96,"Class2",43,65.358,30.942,38.292,80.452,27.923,40.849,"E"
39.857,"Class1",55,86.091,75.581,36.65,58.247,69.183,38.869,"O"
28.737,"Class4",77,25.492,17.951,57.423,41.619,67.54,95.677,"C"
