"GCJ1","TRK2","TYC3","AMI4","QRO5","HGF6","UVL7","ZBR8","CAO9","ZFV10","Output17","JQX11"
74.805,"T",31.311,53,25.133,41.031,24.532,"O",66.333,65,"Class2",50.117
94.673,"N",NA,76,37.233,41.272,34.448,"O",63.918,65,"Class1",33.122
42.015,"O",56.542,80,22.505,24.487,51.478,"W",60.358,30,"Class1",37.212
75.6,"U",11.044,55,19.576,49.516,21.941,"D",42.155,58,"Class2",54.72
44.063,"G",63.178,76,16.771,12.732,52.995,"W",31.069,67,"Class1",43.848
80.34,"G",82.923,85,34.061,29.039,52.595,"W",81.803,71,"Class1",60.452
75.508,"L",36.724,58,17.93,43.923,28.662,"D",46.69,51,"Class2",49.204
79.614,"N",59.158,85,22.313,37.008,19.494,"W",55.301,21,"Class1",51.073
78.853,"T",15.578,54,45.064,52.707,26.171,"O",28.24,27,"Class2",40.954
30.319,"U",NA,55,25.031,28.633,26.437,"P",79.873,63,"Class2",34.996
83.967,"L",25.662,51,21.437,33.515,23.519,"D",54.521,34,"Class2",NA
55.61,"K",73.933,83,23.438,24.576,61.665,"O",58.056,13,"Class1",59.239
83.37,"T",23.515,55,40.721,34.087,21.36,"P",58.485,59,"Class2",40.619
56.811,"K",65.249,77,38.44,32.453,34.092,"O",79.598,32,"Class1",16.558
75.257,"L",29.024,55,24.086,49.536,23.006,"D",11.798,36,"Class2",49.783
76.494,"N",71.574,92,27.753,36.537,61.114,"W",28.354,68,"Class1",33.616
47.412,"D",43.35,61,38.293,57.2,22.182,"P",68.573,38,"Class2",35.497
24.151,"D",96.546,61,33.611,47.767,29.346,"I",70.88,45,"Class2",46.936
81.976,"G",57.917,79,45.166,28.61,55.898,"U",22.844,13,"Class1",59.614
78.138,"D",60.354,93,25.987,57.546,11.132,"W",31.994,33,"Class1",31.976
73.771,"N",68.262,61,22.225,43.629,26.684,"O",63.301,40,"Class2",56.421
63.601,"D",37.579,61,37.936,40.349,24.995,"P",74.01,70,"Class2",30.875
92.432,"D",61.361,94,26.911,20.527,51.634,"C",62.191,13,"Class1",NA
95.271,"D",69.079,85,12.324,33.98,44.3,"N",55.767,20,"Class1",11.514
58.32,"N",86.704,59,15.104,51.868,27.839,"P",17.648,29,"Class2",NA
44.101,"D",65.536,89,13.695,6.05,21.648,"N",43.203,24,"Class1",85.698
54.678,"L",31.862,59,23.875,33.573,24.847,"P",36.35,64,"Class2",41.02
50.543,"O",67.331,85,40.892,-12.089,58.247,"N",49.824,49,"Class1",94.981
85.895,"D",74.855,78,31.989,33.21,35.161,"C",53.921,61,"Class1",92.794
23.535,"T",27.476,58,44.905,41.244,21.421,"H",37.264,64,"Class2",58.213
65.969,"K",81.231,82,34.157,25.681,25.224,"O",42.843,15,"Class1",64.979
85.397,"G",67.552,95,43.405,33.234,81.505,"O",59.279,27,"Class1",36.587
91.113,"O",67.227,90,26.658,40.341,70.515,"W",46.051,75,"Class1",22.376
46.864,"U",42.529,52,24.355,17.678,20.935,"O",79.93,51,"Class2",54.348
56.405,"T",73.284,53,23.885,54.418,23.772,"P",70.078,52,"Class2",33.774
92.371,"N",65.862,95,16.557,15.103,52.106,"W",72.925,72,"Class1",11.199
91.221,"O",59.934,77,38.132,27.324,10.256,"W",68.164,5,"Class1",93.965
56.967,"O",69.288,83,44.756,24.595,53.954,"U",101.145,31,"Class1",37.451
38.471,"D",34.595,62,43.148,35.077,26.085,"I",61.287,63,"Class2",48.199
86.838,"D",47.273,54,21.381,32.526,32.622,"I",33.834,50,"Class2",53.91
41.54,"U",55.234,52,35.373,27.193,25.892,"O",21.976,45,"Class2",32.854
30.51,"T",15.996,57,37.506,59.013,24.092,"O",45.387,40,"Class2",57.822
39.134,"D",25.828,55,30.137,50.159,26.445,"P",66.384,34,"Class2",33.755
86.147,"D",73.086,89,28.273,3.405,18.319,"O",68.127,23,"Class1",92.347
41.095,"N",76.957,75,19.484,24.345,-11.747,"O",41.31,38,"Class1",27.569
79.572,"D",16.307,57,24.897,52.998,25.354,"O",57.118,61,"Class2",34.473
50.069,"N",34.775,52,41.516,52.048,23.801,"I",100.418,40,"Class2",49.054
92.3,"K",57.37,84,32.013,3.664,46.539,"W",67.969,53,"Class1",66.097
62.717,"N",108.162,54,23.129,47.075,28.665,"O",52.178,70,"Class2",41.734
64.912,"K",68.111,77,14.805,44.846,26.235,"U",85.014,31,"Class1",85.634
62.62,"U",42.307,61,37.07,23.984,30.592,"H",1.207,57,"Class2",50.842
59.568,"K",66.966,83,16.412,66.914,69.028,"U",82.277,35,"Class1",20.424
49.303,"G",61.334,83,13.926,27.763,63.493,"U",76.96,16,"Class1",26.893
49.778,"L",38.621,51,31.445,54.778,29.555,"P",14.707,59,"Class2",30.347
45.413,"D",28.857,56,27.049,53.574,24.86,"O",55.969,43,"Class2",34.537
54.435,"K",70.822,94,35.938,27.821,28.89,"N",26.692,23,"Class1",68.243
59.308,"N",68.978,86,16.698,46.52,14.357,"U",48.27,55,"Class1",11.395
72.956,"G",71.487,74,16.229,55.03,38.207,"W",60.636,23,"Class1",49.481
72.372,"T",54.642,61,45.609,20.588,28.328,"I",40.515,68,"Class2",57.765
52.132,"N",5.9,55,17.155,64.404,25.546,"D",55.059,48,"Class2",57.776
43.811,"O",51.615,78,32.25,18.222,48.575,"W",67.455,15,"Class1",50.801
38.005,"U",47.956,62,21.503,35.006,26.93,"I",31.88,49,"Class2",35.303
86.345,"K",84.23,86,30.586,15.303,46.522,"U",51.792,6,"Class1",30.32
78.948,"K",61.523,81,37.9,22.827,19.689,"W",14.736,19,"Class1",12.144
55.624,"L",41.267,56,27.591,53.378,30.487,"H",100.433,61,"Class2",32.946
45.775,"N",NA,96,21.479,26.459,55.208,"C",71.961,75,"Class1",39.271
51.783,"T",67.719,56,36.244,24.623,24.446,"O",71.321,51,"Class2",31.549
73.673,"G",67.004,91,44.543,12.068,39.857,"W",59.182,8,"Class1",16.335
37.857,"O",69.905,97,25.12,26.652,4.883,"U",62.705,17,"Class1",22.318
86.676,"D",60.259,59,26.779,32.256,21.589,"P",96.953,42,"Class2",52.08
79.772,"D",-4.344,61,18.952,18.234,20.866,"O",40.763,43,"Class2",61.543
31.766,"T",38.34,57,21.954,31.398,32.828,"H",50.84,48,"Class2",NA
16.872,"U",46.267,58,44.724,16.348,28.859,"P",77.754,62,"Class2",45.261
23.567,"T",48.167,61,27.712,23.557,24.373,"D",81.821,37,"Class2",31.955
46.42,"U",12.556,58,33.419,43.287,22.868,"H",15.084,25,"Class2",42.824
58.263,"N",60.829,61,33.866,62.44,25.542,"I",93.452,55,"Class2",38.25
42.927,"G",61.584,92,44.52,18.478,35.407,"W",77.768,73,"Class1",51.281
25.512,"T",73.047,53,29.444,48.977,24.875,"H",86.27,66,"Class2",46.677
84.617,"D",71.239,88,45.03,45.909,41.891,"U",30.928,75,"Class1",63.865
96.315,"N",69.551,94,18.253,15.223,54.029,"C",53.637,70,"Class1",12.851
79.421,"O",69.365,89,20.893,46.801,51.342,"O",28.263,9,"Class1",47.345
78.914,"D",60.986,74,19.914,22.822,10.821,"N",31.397,54,"Class1",85.429
57.281,"N",66.879,86,41.609,49.559,83.558,"N",43.734,27,"Class1",61.063
65.446,"T",0.652,56,42.245,37.775,25.272,"P",34.353,40,"Class2",41.195
50.28,"O",66.71,91,20.597,9.542,59.164,"W",54.762,17,"Class1",29.528
66.534,"N",74.079,76,15.704,34.496,68.867,"N",61.866,72,"Class1",28.693
93.24,"D",65.612,88,38.686,23.824,39.843,"C",65.01,20,"Class1",51.857
62.04,"K",66.273,94,31.123,33.849,42.363,"O",61.286,9,"Class1",64.571
42.922,"L",-17.711,62,19.745,73.206,27.856,"O",39.813,33,"Class2",29.873
65.756,"K",55.058,76,28.768,34.766,50.358,"C",99.818,35,"Class1",24.468
42.507,"U",25.625,58,40.37,40.843,33.382,"D",43.31,51,"Class2",30.333
26.356,"T",56.34,58,36.878,41.379,26.337,"I",59.262,36,"Class2",30.156
96.926,"K",57.607,89,33.485,21.738,54.832,"W",66.669,28,"Class1",NA
89.479,"G",62.647,83,32.361,32.42,63.363,"O",101.854,56,"Class1",82.954
20.659,"N",87.887,51,25.735,28.903,27.124,"O",81.225,30,"Class2",30.635
93.025,"G",71.936,87,15.555,32.719,-6.49,"C",58.19,68,"Class1",24.137
85.501,"N",NA,55,32.351,34.969,26.881,"I",38.247,42,"Class2",50.573
28.512,"D",-4.914,60,44.893,42.315,21.157,"P",44.29,44,"Class2",62.793
65.707,"O",70.559,82,41.498,24.364,26.6,"N",61.606,63,"Class1",92.372
22.979,"U",42.42,60,43.382,11.385,25.72,"D",36.707,36,"Class2",53.444
32.428,"U",34.177,58,28.22,35.363,26.541,"H",41.052,58,"Class2",34.236
72.989,"D",49.436,62,22.199,39.694,27.64,"D",28.481,51,"Class2",60.812
74.382,"U",39.919,51,31.502,54.987,26.842,"O",55.864,70,"Class2",50.065
69.347,"U",6.524,60,39.903,38.588,24.325,"I",62.793,53,"Class2",41.546
46.723,"O",55.561,81,41.078,15.255,22.345,"W",32.324,32,"Class1",73.866
38.026,"K",69.262,79,19.092,43.801,58.21,"C",52.999,40,"Class1",40.707
50.599,"K",67.25,87,33.461,34.288,20.848,"N",77.544,62,"Class1",56.885
47.526,"K",56.959,79,21.025,23.209,81.523,"O",55.109,71,"Class1",54.521
91.973,"N",59.404,78,31.376,11.052,60.008,"N",59.54,40,"Class1",12.061
41.175,"N",75.61,58,45.911,21.466,22.166,"D",81.811,59,"Class2",48.194
37.166,"U",1.873,62,27.724,33.342,25.241,"H",15.479,36,"Class2",37.471
61.864,"T",112.62,60,35.047,30.096,24.747,"O",35.238,57,"Class2",61.536
63.199,"K",64.3,75,31.416,37.187,69.615,"N",65.124,54,"Class1",35.443
81.132,"U",15.243,53,43.578,40.77,25.909,"I",55.187,37,"Class2",38.008
71.815,"D",32.033,58,21.32,40.975,25.483,"P",103.963,59,"Class2",44.076
54.744,"K",59.552,93,13.754,14.231,32.122,"W",71.639,66,"Class1",51.635
80.194,"U",36.032,52,19.378,36.101,26.303,"I",73.762,69,"Class2",60.239
14.758,"D",11.019,53,37.115,72.807,28.347,"I",48.819,45,"Class2",52.11
81.897,"K",71.773,77,39.697,12.173,37.919,"U",42.282,68,"Class1",19.332
67.837,"N",66.275,72,43.805,24.033,47.948,"O",55.478,16,"Class1",NA
18.06,"N",116.364,61,27.417,27.928,25.495,"P",87.421,26,"Class2",34.373
55.421,"D",51.983,94,24.39,43.309,69.943,"N",56.879,37,"Class1",26.173
57.518,"N",66.628,84,20.652,30.434,30.058,"U",86.707,35,"Class1",69.453
91.441,"N",71.937,89,22.74,28.439,54.778,"C",25.078,51,"Class1",60.547
57.209,"D",57.706,93,41.173,34.683,63.637,"C",79.401,74,"Class1",31.103
53.366,"N",60.341,74,31.852,26.422,36.1,"U",26.304,42,"Class1",17.258
46.628,"U",NA,60,40.64,69.789,23.506,"P",64.468,68,"Class2",44.577
37.254,"N",59.699,92,18.381,39.578,82.509,"W",68.598,60,"Class1",69.567
38.326,"N",59.591,81,11.376,5.879,77.101,"O",76.345,36,"Class1",82.394
49.365,"N",69.652,87,17.494,37.485,36.118,"W",47.586,40,"Class1",54.38
69.748,"D",41.759,52,21.482,60.933,19.36,"H",49.089,50,"Class2",56.641
43.062,"U",-0.971,54,41.072,48.911,24.967,"D",80.615,67,"Class2",57.049
83.205,"N",73.815,94,15.881,18.338,63.231,"W",30.86,42,"Class1",76.019
64.358,"K",66.638,72,24.887,19.408,75.299,"C",56.662,5,"Class1",48.909
63.672,"L",3.374,56,23.049,48.111,26.717,"O",79.934,52,"Class2",46.157
84.889,"N",66.116,97,22.399,26.205,45.503,"N",18.725,6,"Class1",62.635
27.541,"U",22.925,55,42.655,20.156,27.077,"I",67.711,26,"Class2",54.612
92.121,"K",61.685,83,24.804,6.71,39.516,"O",51.974,5,"Class1",11.245
95.65,"N",54.408,75,14.102,17.965,32.863,"W",71.693,76,"Class1",51.422
31.505,"D",45.099,59,38.49,44.285,25.966,"O",31.006,70,"Class2",53.678
89.504,"N",61.768,97,24.209,34.029,5.086,"N",15.408,75,"Class1",22.74
58.976,"D",59.053,57,19.91,44.771,24.984,"P",55.648,50,"Class2",46.477
66.747,"N",58.24,95,35.852,31.909,58.031,"N",59.307,41,"Class1",17.8
58.209,"D",55.285,61,40.195,36.026,33.927,"O",64.958,27,"Class2",58.318
79.598,"N",NA,82,20.599,18.296,22.176,"W",44.192,11,"Class1",87.601
84.402,"O",82.254,94,43.433,24.397,68.41,"C",44.061,65,"Class1",70.349
71.154,"K",72.997,78,13.113,25.576,70.365,"O",39.237,15,"Class1",34.268
69.963,"D",NA,53,32.694,79.396,22.98,"I",24.586,41,"Class2",41.322
57.267,"K",56.069,86,45.814,35.026,40.67,"U",49.766,52,"Class1",91.797
66.097,"U",19.589,57,30.589,49.359,32.273,"O",42.84,70,"Class2",47.932
73.74,"D",64.091,77,27.204,41.227,38.865,"O",39.049,8,"Class1",30.182
17.992,"U",38.268,52,36.933,33.864,26,"D",52.528,49,"Class2",44.905
77.168,"D",85.149,76,39.273,26.99,28.233,"U",53.412,30,"Class1",39.312
74.397,"D",75.179,73,33.494,16.378,21.681,"U",77.519,57,"Class1",42.306
45.114,"L",-18.663,55,16.463,41.917,25.454,"O",42.417,30,"Class2",57.237
36.053,"G",57.656,94,16.136,14.832,21.995,"W",87.606,16,"Class1",46.505
21.353,"T",13.791,62,25.474,46.271,24.476,"P",77.87,41,"Class2",59.843
72.429,"U",82.478,58,34.466,60.098,34.968,"I",72.884,50,"Class2",42.851
89.843,"D",77.89,60,32.542,50.473,30.237,"H",69.689,37,"Class2",54.912
91.611,"D",60.264,94,16.135,24.533,31.87,"O",96.904,53,"Class1",69.33
26.716,"U",28.944,61,41.532,41.231,19.893,"I",25.077,47,"Class2",43.823
37.58,"K",64.147,94,18.329,39.633,-9.203,"C",36.227,60,"Class1",26.155
89.921,"N",59.414,78,14.923,34.851,66.251,"N",37.929,10,"Class1",46.011
23.832,"T",47.476,54,36.247,46.381,24.973,"O",69.655,53,"Class2",53.744
69.942,"L",86.75,52,27.298,67.863,26.472,"O",85.279,60,"Class2",42.531
69.81,"N",77.426,58,19.873,27.404,27.019,"D",91.971,33,"Class2",32.571
87.578,"T",77.04,57,17.727,40.596,21.821,"H",57.626,43,"Class2",53.957
66.83,"N",16.599,55,35.495,51.227,20.304,"P",73.843,51,"Class2",57.586
87.292,"N",-8.154,56,34.417,60.285,23.692,"I",69.895,47,"Class2",47.557
15.094,"L",21.328,51,22.144,57.089,28.072,"P",46.305,60,"Class2",32.088
34.531,"U",NA,58,26.346,49.868,32.661,"I",63.527,44,"Class2",59.212
58.395,"T",52.283,51,39.357,16.617,29.2,"D",33.927,35,"Class2",47.348
77.498,"L",30.318,52,42.872,62.132,29.258,"D",64.117,68,"Class2",64.863
79.829,"D",41.087,62,42.816,66.108,26.365,"D",72.235,58,"Class2",57.955
57.612,"D",44.847,55,19.826,50.034,21.14,"O",58.493,43,"Class2",50.178
66.394,"U",29.976,53,28.216,38.302,26.789,"H",87.401,61,"Class2",37.385
19.46,"D",102.917,54,17.017,65.077,24.789,"O",45.579,28,"Class2",54.845
40.427,"O",61.776,81,25.811,20.404,17.937,"N",55.663,40,"Class1",56.675
65.084,"K",65.974,75,42.989,22.646,3.332,"W",49.704,63,"Class1",38.936
81.989,"N",65.534,91,11.508,15.5,57.226,"W",77.094,30,"Class1",NA
18.8,"N",29.267,56,45.99,46.778,30.067,"P",118.382,41,"Class2",42.273
22.889,"L",109.04,59,23.373,33.449,25.534,"H",73.414,34,"Class2",50.947
38.729,"G",61.561,84,28.168,44.176,64.867,"O",56.598,76,"Class1",46.585
16.55,"D",NA,59,45.298,38.902,22.906,"I",69.53,44,"Class2",33.285
17.808,"T",37.034,51,30.303,86.33,23.921,"D",52.062,34,"Class2",31.738
74.166,"N",71.402,91,45.987,50.562,55.373,"C",59.843,30,"Class1",14.722
54.622,"G",66.865,87,15.848,53.469,57.038,"W",70.379,62,"Class1",41.223
65.391,"D",56.927,91,31.958,59.424,21.432,"O",39.728,19,"Class1",42.915
66.718,"U",46.168,51,40.641,60.64,32.714,"D",53.939,59,"Class2",59.222
90.409,"U",13.627,51,25.565,53.013,22.414,"P",52.382,68,"Class2",64.332
48.184,"T",76.318,62,29.519,16.025,28.279,"O",11.638,34,"Class2",64.864
86.057,"T",28.955,62,24.294,36.99,22.211,"I",67.921,52,"Class2",37.787
84.156,"D",17.877,54,43.19,36.692,24.136,"H",-9.282,55,"Class2",61.535
96.034,"N",74.262,75,37.643,29.43,12.675,"W",77.824,76,"Class1",92.116
47.235,"K",70.185,84,13.885,44.593,31.284,"N",48.658,58,"Class1",45.081
56.716,"L",24.145,59,19.516,37.854,31.072,"H",59.175,42,"Class2",35.724
50.219,"U",80.18,54,25.235,29.255,28.707,"O",59.723,52,"Class2",40.384
62.313,"U",36.64,55,37.474,42.156,18.459,"D",3.809,57,"Class2",39.461
85.07,"D",69.543,81,41.998,23.465,43.641,"C",56.278,54,"Class1",89.338
47.206,"D",66.926,92,11.563,10.738,47.58,"U",66.187,8,"Class1",73.609
89.557,"U",52.422,54,37.968,31.703,27.035,"H",49.836,26,"Class2",56.518
37.726,"N",57.519,62,33.985,16.98,29.5,"P",91.31,55,"Class2",63.466
72.79,"D",29.252,60,15.53,57.843,27.031,"H",94.781,40,"Class2",40.211
73.464,"U",38.988,53,28.147,35.257,23.651,"H",71.32,63,"Class2",59.622
49.95,"O",72.423,79,21.723,18.059,76.348,"W",67.5,56,"Class1",63.352
85.254,"K",73.46,87,12.117,12.532,66.699,"O",34.91,31,"Class1",42.472
21.614,"L",NA,51,38.829,27.632,28.077,"I",22.801,70,"Class2",45.939
78.125,"N",53.49,78,13.906,34.755,85.565,"C",71.042,25,"Class1",89.14
37.036,"U",69.077,54,16.952,35.386,21.086,"H",52.203,63,"Class2",65.249
38.358,"D",52.218,52,31.801,51.04,25.101,"D",78.67,43,"Class2",40.127
89.045,"N",66.821,80,21.31,33.77,14.675,"U",66.846,21,"Class1",83.528
71.128,"D",78.831,92,35.421,13.27,43.041,"U",73.162,49,"Class1",24.615
55.887,"U",34.867,57,41.74,31.48,24.862,"O",39.763,49,"Class2",63.409
80.814,"D",77.308,95,44.267,16.279,-6.432,"U",55.14,6,"Class1",43.133
33.845,"L",28.093,58,25.489,31.316,22.375,"P",64.199,34,"Class2",63.642
82.401,"T",70.021,51,25.612,26.117,28.537,"P",75.127,63,"Class2",50.367
70.724,"D",70.495,96,12.452,25.872,56.934,"O",57.701,57,"Class1",9.792
75.482,"D",66.88,77,21.32,40.226,15.818,"C",68.732,50,"Class1",53.994
49.656,"N",78.292,53,41.14,40.466,25.65,"I",49.783,37,"Class2",49.282
64.512,"L",32.369,53,24.027,19.606,33.27,"I",55.595,26,"Class2",35.261
76.84,"U",5.555,52,25.276,26.001,22.748,"H",49.237,36,"Class2",53.49
90.535,"D",61.756,55,23.697,47.103,29.772,"O",56.584,68,"Class2",57.228
71.994,"N",66.525,85,11.506,37.081,71.696,"N",47.318,49,"Class1",78.055
54.097,"T",14.287,58,25.551,58.819,27.23,"P",23.228,32,"Class2",58.684
89.613,"K",64.677,82,28.668,39.993,27.292,"W",39.862,65,"Class1",45.792
68.386,"T",77.506,62,28.057,74.838,25.498,"P",64.31,69,"Class2",37.376
46.638,"O",65.235,89,35.778,27.144,29.264,"O",29.074,76,"Class1",54.564
62.55,"G",55.981,79,33.856,32.362,50.778,"U",61.855,70,"Class1",88.496
62.599,"L",76.136,52,37.76,34.66,22.107,"I",90.691,70,"Class2",47.794
85.447,"D",67.18,85,21.811,32.444,41.184,"O",61.886,12,"Class1",52.198
69.733,"O",80.448,92,32.133,42.986,23.906,"W",77.158,53,"Class1",90.097
88.649,"L",65.835,57,31.651,46.198,25.709,"O",44.929,37,"Class2",34.004
39.178,"N",NA,93,26.79,33.48,37.369,"W",41.925,39,"Class1",49.562
18.546,"N",7.322,56,21.77,53.066,26.335,"D",53.57,46,"Class2",37.741
94.23,"O",65.27,75,22.883,26.879,57.227,"O",17.052,28,"Class1",77.854
69.439,"D",74.617,87,44.228,25.763,50.715,"O",64.755,48,"Class1",94.551
75.103,"D",105.84,57,26.074,44.945,25.215,"I",50.396,38,"Class2",63.311
83.304,"N",49.483,60,18.716,38.587,20.626,"H",88.543,40,"Class2",49.258
72.448,"G",63.504,74,12.804,17.891,36.541,"N",89.539,69,"Class1",61.93
85.363,"U",57.598,52,22.038,54.783,24.402,"P",83.877,36,"Class2",57.809
40.789,"G",53.715,73,25.024,43.886,67.453,"W",52.216,49,"Class1",NA
63.313,"D",86.147,93,17.196,35.019,46.982,"C",30.564,31,"Class1",51.538
71.242,"N",53.446,61,29.522,30.668,26.903,"O",45.22,57,"Class2",57.569
53.727,"G",71.159,82,27.042,62.675,29.447,"U",56.71,61,"Class1",37.096
74.847,"D",26.285,52,36.443,51.535,26.723,"D",17.274,29,"Class2",44.322
35.171,"U",26.651,54,39.21,54.351,27.595,"O",17.32,56,"Class2",47.553
93.481,"D",57.05,78,17.053,29.245,80.598,"N",64.65,21,"Class1",75.256
55.919,"T",25.509,53,24.042,36.715,20.155,"O",65.08,31,"Class2",55.664
85.081,"N",29.934,51,37.853,52.745,29.681,"D",3.698,60,"Class2",48.751
35.042,"L",42.361,58,39.344,10.886,24.526,"D",89.951,67,"Class2",62.086
22.279,"L",44.317,51,40.95,34.556,26.454,"D",102.647,31,"Class2",34.034
78.082,"G",56.802,96,15.47,33.119,13.233,"N",71.895,52,"Class1",12.413
74.438,"G",72.537,94,41.168,22.651,58.907,"O",74.928,47,"Class1",62.634
88.755,"L",44.713,57,44.2,49.276,26.137,"H",48.859,50,"Class2",48.966
52.01,"D",73.611,57,26.01,67.903,28.718,"P",56.717,69,"Class2",58.676
44.461,"L",61.996,59,28.707,-5.466,28.479,"O",10.547,64,"Class2",43.94
89.845,"T",NA,51,28.886,22.322,21.465,"D",77.566,70,"Class2",46.144
86.957,"N",67.743,81,44.532,25.553,41.83,"W",53.185,22,"Class1",30.149
68.746,"U",60.76,52,34.694,46.199,25.474,"H",104.516,26,"Class2",32.872
50.615,"U",64.471,61,39.941,24.159,31.556,"H",55.54,69,"Class2",63.084
71.566,"G",74.173,82,37.573,24.075,34.79,"O",67.18,12,"Class1",83.863
64.82,"N",4.294,56,42.09,40.881,30.762,"H",139.124,59,"Class2",63.853
60.749,"T",11.253,61,17.191,34.736,25.218,"O",48.347,28,"Class2",38.1
64.308,"K",64.366,83,24.188,45.779,52.067,"N",68.827,32,"Class1",38.872
19.945,"T",67.383,58,17.249,42.755,25.795,"H",36.75,65,"Class2",37.416
62.587,"K",64.478,85,40.101,29.042,47.925,"C",36.715,9,"Class1",42.167
44.904,"L",56.683,62,39.103,12.08,24.21,"D",-17.246,46,"Class2",63.548
24.57,"N",33.361,59,20.269,63.415,17.024,"H",13.219,33,"Class2",55.742
61.893,"D",NA,79,33.955,38.719,-8.257,"U",30.74,76,"Class1",85.449
80.453,"D",64.381,84,16.189,36.197,23.698,"U",58.344,33,"Class1",10.26
59.975,"L",86.195,61,20.231,53.657,25.549,"I",15.279,61,"Class2",43.191
72.112,"N",62.076,88,19.65,38.87,73.501,"U",10.366,39,"Class1",62.681
60.233,"T",30.535,58,34.195,61.376,31.279,"O",80.663,43,"Class2",41.143
36.278,"N",70.102,93,22.278,25.924,52.919,"N",45.406,64,"Class1",87.193
46.295,"T",61.429,52,24.492,40.264,28.504,"H",62.2,33,"Class2",30.747
77.116,"K",78.818,75,17.613,44.246,54.339,"C",75.673,58,"Class1",77.536
89.723,"N",30.555,55,33.061,48.651,28.157,"H",122.012,58,"Class2",49.24
73.553,"D",62.749,95,30.851,27.499,21.224,"W",74.181,7,"Class1",55.807
78.716,"D",72.353,73,29.417,25.495,28.847,"O",70.732,10,"Class1",82.913
82.159,"D",46.037,62,40.793,53.504,25.009,"P",52.872,44,"Class2",52.384
61.042,"O",85.067,93,22.857,41.433,47.666,"W",58.351,39,"Class1",68.005
27.63,"D",58.014,60,27.662,15.071,18.293,"P",62.175,58,"Class2",54.885
18.035,"U",-5.328,52,16.921,40.716,22.253,"H",27.229,60,"Class2",42.959
20.268,"N",NA,61,40.995,55.661,23.064,"H",42.857,65,"Class2",39.727
44.568,"O",62.776,85,36.108,42.734,28.333,"W",48.104,54,"Class1",58.237
49.307,"O",56.531,82,25.374,7.297,29.548,"W",75.376,43,"Class1",15.916
87.731,"G",65.449,90,13.322,23.322,54.38,"O",46.487,24,"Class1",62.915
69.227,"T",46.14,58,45.816,57.963,28.448,"I",61.134,32,"Class2",49.568
67.212,"K",57.666,89,33.394,29.649,31.216,"N",45.663,74,"Class1",21.816
50.459,"U",29.729,57,25.684,42.748,22.254,"I",31.073,44,"Class2",65.063
14.604,"D",21.531,54,25.874,20.003,26.804,"H",67.678,51,"Class2",52.429
55.506,"L",34.076,57,35.756,21.902,24.596,"I",62.7,28,"Class2",57.959
64.539,"T",41.715,54,21.207,43.337,24.882,"O",16.992,41,"Class2",45.53
22.02,"L",43.5,62,33.295,31.909,23.169,"O",28.465,36,"Class2",64.561
54.969,"N",56.138,51,36.445,30.74,23.252,"O",63.939,40,"Class2",32.918
80.501,"L",32.621,54,39.954,33.581,26.99,"I",8.822,27,"Class2",48.035
52.89,"O",53.571,89,31.475,14.782,58.221,"W",76.476,18,"Class1",42.174
57.756,"D",72.74,58,22.18,39.577,28.711,"O",56.436,47,"Class2",54.826
90.521,"N",72.108,93,33.051,18.063,81.406,"W",74.479,30,"Class1",46.837
43.226,"G",69.049,82,24.54,43.443,22.035,"W",31.758,67,"Class1",50.31
84.343,"L",114.71,60,22.446,30.818,29.664,"H",83.139,33,"Class2",31.795
63.779,"K",79.2,96,14.886,28.645,47.036,"O",52.693,37,"Class1",NA
73.98,"D",71.51,72,22.481,15.849,27.064,"C",78.499,76,"Class1",63.806
45.388,"K",64.449,95,15.094,7.955,22.827,"U",33.148,57,"Class1",45.895
59.217,"U",-6.302,54,23.542,29.679,22.657,"D",75.774,62,"Class2",51.897
55.401,"N",63.755,75,20.21,21.088,57.918,"N",45.798,30,"Class1",31.432
59.63,"O",77.4,91,45.447,35.377,48.075,"O",60.821,15,"Class1",25.812
63.037,"K",62.383,90,18.896,15.746,24.555,"O",72.831,11,"Class1",47.505
94.733,"O",78.461,90,11.233,25.611,14.266,"W",39.96,6,"Class1",70.731
54.433,"L",45.261,56,39.804,42.019,25.245,"D",78.926,68,"Class2",56.728
88.605,"D",76.796,61,32.902,51.048,29.007,"H",57.352,63,"Class2",56.139
82.564,"D",38.312,60,37.892,20.032,26.676,"I",90.803,48,"Class2",40.301
