"GZQ1","WKS2","JDK3","VQU4","XVR5","DIY6","VSW7","Output6","QVW8","YML9","PYZ10","XJS11"
56.196,44.836,64.26,"Y",42.55,44.029,39.566,"Class2","P",43.729,NA,48.359
53.095,49.844,60.374,"W",30.257,38.258,30.452,"Class1","R",70.349,26,69.363
51.448,53.666,55.406,"E",19.926,31.067,76.197,"Class1","R",70.146,49,86.815
66.924,50.003,56.408,"E",46.081,58.015,63.449,"Class1","F",80.544,31,70.802
57.695,49.511,59.797,"S",27.467,43.816,33.199,"Class1","F",74.871,56,75.049
68.258,48.717,60.367,NA,11.812,43.767,9.355,"Class1","N",79.396,47,61.098
60.192,30.66,56.39,"Y",70.083,43.91,29.487,"Class2","J",27.344,81,50.622
62.923,54.047,55.963,"I",29.855,49.484,59.96,"Class1","H",82.834,24,49.306
65.041,30.754,73.677,"S",54.685,31.315,16.771,"Class2","J",74.897,73,52.205
33.721,18.482,42.243,"M",58.136,47.003,33.924,"Class2","I",0.619,61,50.607
67.159,51.402,58.966,"W",20.944,42.727,33.019,"Class1","T",72.256,45,85.952
63.456,8.57,40.39,"Y",58.431,16.128,29.858,"Class2","O",48.496,68,51.404
21.758,38.804,53.035,"S",41.472,63.967,12.023,"Class2","I",31.873,63,52.716
70.022,48.568,55.008,"E",21.699,42.053,16.163,"Class1","R",90.892,31,97.758
31.774,14.208,49.415,"S",48.159,76.766,32.296,"Class2","J",32.293,73,51.718
28.554,59.715,54.592,"Y",59.614,63.606,30.315,"Class2","O",50.274,NA,50.225
47.549,51.947,57.008,"S",73.065,59.526,31.988,"Class1","N",75.109,50,84.821
17.058,37.538,54.262,"Y",55.348,35.059,20.335,"Class2","X",49.549,58,53.063
51.76,37.93,62.484,"X",59.57,6.909,58.782,"Class2","I",58.484,71,49.337
69.261,48.872,59.084,"I",58.843,26.912,24.117,"Class1","T",77.803,26,81.063
52.635,52.417,56.705,"W",14.334,43.457,38.79,"Class1","F",93.97,42,62.2
19.604,45.097,35.459,"X",47.466,77.004,33.874,"Class2","O",56.276,62,52.033
36.102,58.844,66.472,"Y",35.159,103.667,23.118,"Class2","P",18.316,56,54.225
18.796,12.173,37.434,"Y",68.232,30.254,45.392,"Class2","X",61.047,64,50.917
50.505,50.402,57.324,"I",27.141,63.735,38.876,"Class1","T",75.474,56,86.832
19.322,10.264,46.996,"Y",64.434,53.086,54.728,"Class2","X",94.354,65,52.742
59.762,50.829,58.379,"S",7.132,44.391,71.316,"Class1","T",81.786,49,31.981
47.2,34.229,78.719,"M",41.714,25.631,40.427,"Class2","O",61.136,88,52.015
67.955,53.746,56.329,"I",42.303,59.348,4.797,"Class1","F",91.752,57,112.683
63.882,5.399,76.79,NA,45.966,68.569,-7.095,"Class2","J",2.876,57,53.254
29.881,18.833,39.539,"M",45.622,49.423,36.619,"Class2","P",52.696,58,50.962
62.268,50.857,43.806,"Y",59.401,28.349,39.906,"Class2","X",59.541,80,53.272
62.353,20.976,60.73,"S",66.156,30.125,37.147,"Class2","P",13.238,83,50.547
48.893,39.807,33.769,"M",43.681,71.114,2.821,"Class2","O",86.165,66,55.135
36.151,36.762,60.374,NA,59.187,73.709,51.347,"Class2","I",49.908,64,49.403
49.654,50.31,60.5,"V",74.797,58.559,14.043,"Class1","F",83.074,NA,67.434
44.825,45.674,62.043,"I",62.237,65.023,21.027,"Class2","X",59.23,81,52.526
69.237,49.52,58.692,"W",78.451,49.457,43.67,"Class1","H",78.452,54,60.204
45.958,47.359,75.427,"I",72.084,73.25,31.465,"Class2","X",105.511,76,54.805
59.45,51.608,56.269,"E",57.349,63.076,45.465,"Class1","H",79.23,24,69.633
22.819,32.097,60.274,"S",54.979,68.423,56.998,"Class2","I",59.226,74,51.667
63.046,19.854,51.804,"I",35.43,76.985,42.195,"Class2","O",58.96,76,52.602
54.029,50.102,58.902,"I",5.201,38.898,31.732,"Class1","F",72.329,44,84.013
68.018,48.867,60.77,"E",80.499,38.415,67.055,"Class1","R",68.366,45,90.372
35.872,47.829,35.287,"S",48.958,98.673,56.526,"Class2","X",15.205,78,50.398
48.595,53.443,56.049,"W",83.622,46.72,49.784,"Class1","H",74.175,51,74.271
25.031,32.252,50.816,"Y",64.83,59.184,34.386,"Class2","J",6.555,NA,51.928
63.757,52.206,57.6,"S",62.797,43.031,21.151,"Class1","R",69.817,27,75.699
67.788,52.421,60.829,"E",20.28,45.229,45.147,"Class1","R",79.903,54,73.467
53.484,48.74,55.455,"V",3.422,35.962,41.661,"Class1","T",85.792,25,40.454
48.859,54.504,55.719,"E",73.64,65.654,42.495,"Class1","F",80.34,32,96.615
45.855,59.362,52.187,"Y",68.549,72.878,38.893,"Class2","J",63.486,75,54.066
56.609,51.087,57.567,"E",48.626,66.667,22.892,"Class1","H",85.507,57,94.163
65.672,13.115,40.885,"Y",60.201,76.303,63.83,"Class2","P",42.151,84,53.018
55.663,52.748,60.027,"S",30.253,38.512,44.314,"Class1","R",74.831,39,77.696
56.253,52.759,60.458,"V",46.756,60.549,29.551,"Class1","R",88.49,43,53.66
41.235,54.782,74.016,"I",66.675,110.71,28.26,"Class2","P",39.814,77,50.779
55.4,52.67,60.605,"E",33.796,55.392,39.51,"Class1","N",80.261,25,69.714
45.198,53.248,64.949,"I",34.157,62.305,-8.276,"Class2","I",48.48,57,51.506
61.696,54.467,60.477,NA,37.883,42.219,60.646,"Class1","F",88.583,24,97.301
45.539,50.603,56.222,"X",31.507,38.926,37.139,"Class2","P",105.387,62,51.845
50.939,50.201,58.203,"V",80.314,74.729,55.527,"Class1","N",70.237,55,52.635
61.66,48.709,59.781,"E",36.623,50.754,-2.822,"Class1","F",75.357,35,57.448
54.599,49.279,55.556,"V",52.176,61.017,40.361,"Class1","R",83.299,49,67.617
33.294,41.304,37.41,"Y",31.472,73.59,46.237,"Class2","O",65.659,NA,53.952
61.637,44.012,55.285,"M",46.19,74.683,59.11,"Class2","X",95.17,67,51.362
34.161,19.771,70.167,"I",51.877,51.412,30.536,"Class2","O",103.46,61,52.192
30.072,20.233,49.436,"I",47.431,42.327,68.115,"Class2","X",43.104,80,52.904
54.08,52.577,58.922,NA,54.658,14.828,29.117,"Class1","R",94.643,28,78.821
62.29,12.815,66.413,"Y",37.585,43.127,32.037,"Class2","X",-2.105,68,50.873
50.094,36.856,35.303,"M",51.04,43.714,21.173,"Class2","I",28.394,80,52.241
68.428,53.858,60.459,"V",70.773,57.715,50.793,"Class1","N",85.667,45,40.061
48.165,53.05,55.514,"E",52.25,61.77,42.053,"Class1","N",75.879,24,57.741
47.324,59.449,33.635,"Y",71.622,78.454,34.594,"Class2","I",58.527,82,51.531
47.189,60.434,51.171,"I",60.094,98.64,34.864,"Class2","I",62.861,66,51.017
47.198,49.086,59.705,"I",11.196,27.353,39.685,"Class1","T",74.868,46,21.771
61.121,50.002,60.904,"V",14.873,49.208,54.523,"Class1","T",67.528,21,75.794
56.728,50.2,72.955,"I",44.13,49.676,35.636,"Class2","P",126.034,72,52.656
43.035,20.326,58.185,"X",42.721,72.163,36.694,"Class2","J",76.245,75,50.423
64.601,21.177,72.583,"I",38.674,20.371,38.025,"Class2","O",48.168,90,52.841
42.714,46.003,48.243,"X",40.574,43.301,33.882,"Class2","P",25.917,NA,52.101
28.36,11.615,69.163,"X",54.103,64.982,30.444,"Class2","J",-18.682,56,52.025
34.893,42.258,39.043,"I",50.691,71.576,19.526,"Class2","O",65.062,NA,52.646
54.046,24.621,80.707,"S",48.986,54.34,20.623,"Class2","X",73.654,72,52.212
42.236,15.887,69.273,"Y",46.561,0.556,48.627,"Class2","X",42.635,56,55.062
62.135,52.785,56.076,"W",21.753,31.16,20.563,"Class1","F",81.216,32,79.423
62.152,53.428,56.749,"S",80.683,63.56,28.222,"Class1","H",77.187,56,100.031
19.795,5.629,77.841,"Y",62.114,79.283,40.858,"Class2","I",24.17,74,54.115
39.337,40.084,40.15,NA,54.547,67.351,28.103,"Class2","P",77.381,86,53.514
52.742,52.697,54.529,"I",45.929,6.886,66.441,"Class2","X",75.921,73,52.416
25.475,56.029,36.941,NA,42.336,87.406,45.848,"Class2","P",27.682,56,52.009
52.486,50.428,59.733,"E",20.84,40.272,15.289,"Class1","H",80.74,22,83.783
61.263,30.592,61.572,"X",68.184,60.177,37.07,"Class2","I",25.763,72,53.054
58.374,54.736,58.427,"E",38.577,25.563,94.805,"Class1","H",83.228,27,32.637
71.298,53.537,59.997,"V",45.386,60.467,19.134,"Class1","F",78.49,39,36.797
62.571,51.924,55.788,"V",31.238,50.347,56.55,"Class1","R",83.421,41,53.092
47.44,49.683,57.573,"E",47.072,36.091,60.741,"Class1","F",77.587,29,72.842
42.106,24.925,76.937,"S",60.662,76.315,17.867,"Class2","J",31.195,70,51.966
70.415,54.799,57.513,"S",37.116,44.346,42.75,"Class1","N",89.454,52,48.424
62.999,32.535,42.099,"I",70.746,72.99,42.543,"Class2","P",55.839,78,52.046
58.619,51.066,59.326,"E",77.447,46.49,67.852,"Class1","R",89.06,31,58.847
44.815,36.651,64.841,"M",69.53,77.454,55.671,"Class2","O",73.905,64,50.281
64.582,49.813,59.693,"V",8.788,65.532,20.488,"Class1","F",86.203,55,61.592
18.984,46.86,58.432,"I",30.753,47.161,48.917,"Class2","X",80.766,70,52.588
57.534,10.324,72.368,"I",36.063,53.049,50.095,"Class2","J",1.018,59,50.072
52.581,42.69,80.685,"M",37.227,46.087,25.359,"Class2","O",59.395,70,53.106
44.03,36.325,37.107,"Y",34.989,14.041,41.634,"Class2","I",38.702,81,52.305
28.685,15.365,48.135,"X",71.55,51.965,31.9,"Class2","J",83.035,57,52.326
38.671,10.417,70.934,"M",58.382,52.524,17.853,"Class2","O",73.441,82,53.026
23.105,37.128,65.026,"S",39.006,104.188,39.391,"Class2","O",37.501,59,49.915
53.506,47.431,40.159,"Y",50.269,55.641,52.984,"Class2","I",49.932,64,51.392
57.114,54.415,60.403,"W",72.846,52.921,50.363,"Class1","F",90.691,NA,71.263
15.194,56.343,50.522,"Y",46.676,45.939,42.645,"Class2","I",111.659,58,51.558
61.946,49.59,60.81,"I",66.74,60.89,1.429,"Class1","T",85.122,47,42.864
46.903,26.976,66.044,"X",47.726,82.679,32.503,"Class2","O",8.376,80,50.509
68.516,48.454,57.053,"S",42.973,51.864,23.488,"Class1","R",82.242,48,63.682
44.593,7.432,40.386,NA,42.841,45.085,21.205,"Class2","O",18.503,76,52.651
59.689,48.991,59.806,"I",49.251,49.516,6.629,"Class1","H",81.326,40,69.504
48.987,51.382,60.653,"W",21.018,42.888,40.547,"Class1","R",96.531,25,83.904
52.401,54.247,58.258,"V",55.935,35.185,52.187,"Class1","N",88.548,45,17.983
55.404,45.235,38.157,"S",61.399,16.824,64.589,"Class2","J",36.636,86,53.252
21.585,7.11,37.51,"I",69.094,54.148,38.911,"Class2","O",12.54,56,50.054
53.571,48.163,56.633,"E",4.034,53.664,53.971,"Class1","F",75.389,41,43.505
59.391,51.004,56.03,"E",21.914,45.218,70.436,"Class1","F",82.044,24,38.621
54.469,52.117,59.971,"S",24.016,34.006,46.931,"Class1","H",79.255,21,61.799
59.782,51.327,55.364,"W",80.011,60.261,38.637,"Class1","N",71.265,44,56.03
66.747,51.415,57.979,"I",6.195,28.439,52.56,"Class1","N",73.456,56,55.786
56.648,54.357,60.382,"W",74.587,46.291,-2.036,"Class1","R",77.311,NA,75.508
44.96,51.563,55.083,"M",37.678,58.767,50.003,"Class2","O",89.268,90,49.874
52.718,52.292,55.584,"W",52.504,39.659,30.125,"Class1","R",80.78,50,91.012
65.468,52.272,57.876,"S",9.708,33.377,4.368,"Class1","H",68.467,45,64.86
55.589,51.17,55.924,"S",81.253,58.139,42,"Class1","N",80.084,24,65.183
43.524,47.709,43.439,"X",33.394,52.647,46.714,"Class2","O",84.975,83,51.037
41.699,51.033,34.172,"I",62.137,50.946,51.964,"Class2","P",69.246,61,50.296
51.422,54.601,58.968,"W",67.701,47.308,29.141,"Class1","N",76.638,54,39.732
24.68,42.084,33.263,"S",33.59,101.283,33.999,"Class2","J",67.062,64,53.068
37.142,52.435,53.748,"S",62.174,74.923,44.044,"Class2","P",48.77,62,52.189
52.293,51.601,57.371,"V",37.576,68.074,59.885,"Class1","T",84.625,41,26.118
53.808,53.456,55.354,"V",76.418,40.841,39.505,"Class1","T",85.621,27,9.708
56.063,36.319,33.696,"Y",41.48,26.263,26.429,"Class2","I",52.166,63,49.764
66.684,50.339,59.918,"V",58.083,48.17,42.868,"Class1","N",81.046,32,84.178
71.288,48.281,55.69,NA,76.14,36.532,-16.587,"Class1","T",85.182,32,40.866
60.995,38.896,65.77,"S",36.824,71.15,35.884,"Class2","I",36.682,66,50.934
49.165,52.796,58.685,"S",26.937,47.477,16.105,"Class1","N",83.856,29,85.782
32.21,13.118,72.198,"Y",30.474,64.298,34.616,"Class2","J",54.923,86,51.318
66.132,54.393,55.872,"W",84.079,61.555,7.633,"Class1","T",83.208,56,59.15
65.965,50.811,56.44,"V",47.175,19.414,35.106,"Class1","F",85.416,49,13.228
65.146,52.647,60.796,"W",63.279,67.185,57.609,"Class1","H",79.98,28,56.483
41.043,48.837,40.954,"M",58.891,28.084,28.966,"Class2","P",81.01,90,51.918
28.012,37.437,64.594,"M",32.836,60.942,24.03,"Class2","X",76.871,79,50.545
60.722,18.925,61.122,"M",48.518,71.639,34.427,"Class2","X",0.562,77,53.942
46.141,53.093,66.818,"X",69.343,86.928,57.584,"Class2","J",35.849,82,52.975
59.264,52.312,55.947,"S",17.419,57.003,28.675,"Class1","R",72.822,31,66.658
15.787,41.16,59.155,"Y",44.383,69.327,13.529,"Class2","J",37.185,80,53.602
32.569,6.763,66.379,"X",47.721,43.014,62.097,"Class2","X",82.668,76,52.314
62.539,39.938,57.65,"I",72.537,58.213,28.159,"Class2","I",86.113,80,52.317
58.167,52.385,56.178,"S",47.194,60.967,49.074,"Class1","H",85.362,21,33.242
66.351,50.561,59.535,"V",21.823,45.294,45.435,"Class1","R",79.173,38,90.548
52.142,52.473,58.408,"Y",70.947,74.952,15.179,"Class2","O",85.383,NA,52.374
55.869,54.248,59.362,"I",17.469,51.177,46.152,"Class1","T",81.219,22,57.956
52.304,58.37,51.059,"M",32.723,90.642,26.006,"Class2","I",48.266,62,53.407
49.684,50.319,56.112,"I",40.431,46.396,27.677,"Class1","H",81.496,35,44.141
50.158,51.482,56.806,"I",15.937,64.519,45.713,"Class1","F",84.87,53,93.507
53.769,48.832,55.715,"V",56.357,39.051,28.573,"Class1","T",86.918,30,60.021
31.146,54.594,66.596,"M",33.41,90.104,45.434,"Class2","P",83.097,86,54.358
48.12,18.75,57.471,"X",51.482,46.618,15.65,"Class2","J",63.439,75,51.698
52.642,51.942,56.157,"E",29.452,57.395,43.811,"Class1","T",76.325,46,63.918
15.263,30.431,33.4,"M",38.534,71.169,25.687,"Class2","J",58.596,65,52.33
51.903,37.845,48.03,"I",72.923,71.965,44.056,"Class2","X",122.219,90,52.745
57.231,50.375,58.772,"E",70.931,75.776,55.43,"Class1","H",83.095,56,58.728
20.078,53.471,68.502,NA,47.856,20.887,-1.993,"Class2","X",31.804,58,52.737
31.567,43.343,41.51,"S",52.471,37.031,50.089,"Class2","J",44.162,64,52.102
56.839,18.795,60.906,"I",55.182,63.437,38.095,"Class2","O",91.363,83,51.111
16.5,13.715,70.353,"I",47.962,64.522,43.117,"Class2","J",48.647,75,52.453
64.642,52.869,55.663,"V",69.159,38.379,12.51,"Class1","N",73.142,48,32.05
18.471,9.408,73.855,"M",70.393,69.312,46.304,"Class2","X",19.12,69,50.544
47.912,19.078,41.419,NA,47.419,67.304,36.095,"Class2","O",85.314,77,53.499
47.281,50.579,59.915,"E",34.619,43.633,77.271,"Class1","R",85.83,31,111.783
49.556,49.837,56.901,"I",11.206,29.487,74.447,"Class1","H",81.452,50,94.057
59.142,49.927,57.545,"W",19.272,41.303,29.366,"Class1","N",83.55,21,55.74
55.552,3.84,65.439,"X",72.252,13.272,4.747,"Class2","X",25.858,86,50.096
59.818,51.28,56.655,"E",21.27,47.46,28.858,"Class1","F",80.126,56,60.586
60.317,16.831,42.314,"I",66.283,76.379,53.959,"Class2","I",30.495,74,51.051
42.051,15.43,58.992,"M",32.646,70.336,53.451,"Class2","X",83.793,77,52.87
49.321,45.741,72.803,"M",42.645,38.593,11.141,"Class2","P",38.077,62,49.011
15.03,38.094,60.744,"S",33.263,87.455,37.206,"Class2","P",39.17,61,51.22
29.783,3.396,45.102,"I",62.938,5.35,22.798,"Class2","X",88.254,79,49.726
52.975,51.883,55.278,"W",11.616,57.766,61.433,"Class1","T",77.614,33,60.783
60.313,51.792,60.117,"S",79.915,39.773,37.199,"Class1","T",81.739,44,69.599
18.583,43.07,77.396,"M",42.054,49.046,62.075,"Class2","X",54.063,59,54.416
53.802,50.968,56.825,"E",9.594,34.393,6.339,"Class1","F",84.046,21,44.148
64.012,19.357,77.102,"M",38.687,68.613,27.231,"Class2","I",48.775,78,50.608
51.788,52.967,55.939,"S",4.019,38.975,-10.181,"Class1","R",85.087,34,75.817
61.518,54.749,59.282,"W",69.525,44.363,5.301,"Class1","H",78.673,23,68.045
47.43,60.5,59.396,"I",57.121,70.712,36.264,"Class2","I",72.109,68,53.026
67.444,51.764,57.678,"S",42.694,63.838,42.041,"Class1","N",86.85,30,37.307
39.594,60.064,43.051,NA,70.04,19.427,56.373,"Class2","I",29.428,85,51.712
22.467,28.059,60.517,"Y",65.5,40.132,37.199,"Class2","P",62.51,86,51.921
67.407,50.225,55.557,"V",39.796,54.276,35.054,"Class1","T",97.542,42,56.61
43.478,60.857,52.301,NA,34.493,37.214,29.688,"Class2","I",90.302,78,52.911
18.936,57.171,51.026,"Y",64.461,16.627,43.377,"Class2","J",89.498,60,50.984
33.3,5.517,57.366,"M",32.409,60.537,31.177,"Class2","I",62.855,56,54.618
63.935,50.94,55.086,"E",34.671,40.78,11.323,"Class1","F",84.3,36,73.278
42.54,40.943,35.562,"X",68.677,30.739,14.88,"Class2","P",54.174,62,52.615
42.432,55.911,75.247,"M",54.13,48.696,21.185,"Class2","J",51.439,64,49.246
36.852,31.046,71.285,"Y",46.718,72.076,40.319,"Class2","J",35.866,57,52.842
65.009,54.492,60.125,"E",13.857,56.904,94.663,"Class1","R",74.388,28,43.664
64.903,30.311,33.159,"Y",65.602,70.415,27.804,"Class2","X",47.088,73,51.865
63.276,52.278,59.313,NA,11.344,55.116,60.149,"Class1","H",74.009,28,44.834
16.436,21.461,61.696,"X",71.545,26.67,22.583,"Class2","P",70.053,69,50.486
61.885,54.525,60.656,"I",58.097,48.283,35.116,"Class1","H",73.565,56,100.671
41.747,34.482,55.968,"M",61.887,49.861,18.926,"Class2","O",55.828,89,50.547
36.626,22.593,72.025,"I",37.087,38.785,45.041,"Class2","I",63.776,88,51.869
47.87,48.272,58.954,NA,52.062,56.621,41.542,"Class1","H",75.258,30,75.112
20.287,24.823,53.89,"S",43.399,76.336,66.494,"Class2","I",82.321,79,53.561
65.494,52.698,56.35,"S",19.211,52.259,60.675,"Class1","F",82.567,37,51.223
30.153,23.556,47.222,"X",43.441,58.341,5.072,"Class2","I",37.708,82,51.66
51.708,48.554,57.239,"E",56.707,41.485,48.293,"Class1","R",78.555,29,84.092
53.054,49.526,56.643,"S",33.074,70.769,5.493,"Class1","F",81.997,43,61.679
56.499,52.236,55.296,"W",25.067,46.802,38.42,"Class1","T",82.225,38,49.284
24.358,37.212,68.727,"X",48.857,91.371,30.93,"Class2","X",13.441,65,50.225
64.988,52.675,57.718,"S",5.673,28.043,5.711,"Class1","H",80.46,48,133.155
28.948,9.526,68.001,"Y",36.333,40.273,43.05,"Class2","P",88.792,67,52.803
65.458,54.849,59.925,"W",73.702,47.833,33.488,"Class1","H",90.909,23,48.94
52.793,49.39,58.493,"V",38.048,41.683,45.218,"Class1","F",86.432,42,62.09
55.17,43.073,57.39,"I",44.818,22.884,50.043,"Class2","J",78.798,84,51.965
50.171,15.39,36.505,"X",64.822,49.789,47.442,"Class2","O",46.083,72,52.242
50.241,53.138,57.316,"E",50.587,71.698,59.104,"Class1","T",76.621,41,83.889
16.002,49.127,44.077,"S",35.611,57.298,25.744,"Class2","O",60.278,76,53.932
65.658,17.171,75.837,NA,72.541,64.709,56.736,"Class2","J",99.559,61,50.912
34.928,42.656,36.668,"M",71.943,56.469,53.434,"Class2","P",30.95,NA,49.75
68.566,53.372,58.858,"I",34.84,33.18,18.248,"Class1","H",63.364,23,54.896
59.864,54.198,59.579,"W",27.18,20.925,29.706,"Class1","H",75.326,35,55.764
29.277,10.411,55.668,"I",47.062,54.311,11.046,"Class2","X",31.228,66,50.688
17.938,6.374,43.982,"M",31.079,49.848,56.796,"Class2","X",72.001,63,53.266
33.285,47.139,40.474,"M",70.85,78.533,25.176,"Class2","X",55.933,75,53.191
49.956,51.279,58.501,"S",63.796,49.027,45.487,"Class1","H",73.393,32,51.809
62.059,14.441,65.928,"Y",41.864,61.124,21.942,"Class2","J",73.051,75,51.677
32.416,56.989,62.459,"S",53.522,47.026,44.502,"Class2","P",-6.617,73,53.468
62.739,54.075,60.91,"W",41.888,53.7,74.122,"Class1","H",71.911,41,77.402
40.631,39.153,35.337,"X",37.03,49.78,29.719,"Class2","J",35.04,60,51.094
49.385,26.039,60.743,"X",42.271,70.867,44.304,"Class2","O",54.915,88,51.7
57.842,51.789,58.95,"I",36.895,58.119,20.289,"Class1","N",90.991,26,54.235
62.668,51.974,59.986,"S",64.895,63.083,55.255,"Class1","T",81.317,23,83.076
28.773,20.596,77.183,"Y",37.581,64.714,22.488,"Class2","J",69.436,90,53.474
22.924,44.018,57.289,"X",65.2,74.113,32.409,"Class2","X",77.965,78,52.183
56.332,42.808,36.343,"Y",46.137,65.079,41.276,"Class2","P",59.488,90,51.944
70.036,53.839,57.7,"W",0.896,34.102,41.811,"Class1","H",83.033,46,50.578
64.605,44.634,67.045,"Y",31.408,79.886,63.818,"Class2","O",57.287,69,52.714
58.23,38.959,59.942,"M",48.667,69.678,23.551,"Class2","O",95.751,88,52.35
57.165,50.149,59.39,"I",72.677,51.733,29.06,"Class1","R",81.624,54,40.579
31.003,22.243,62.764,"Y",52.69,48.76,64.208,"Class2","I",47.921,56,51.473
24.159,38.45,62.444,NA,58.019,42.877,33.953,"Class2","P",21.814,69,53.711
62.215,53.711,60.136,"W",49.005,36.243,96.272,"Class1","F",81.557,NA,79.109
35.976,7.2,37.696,"X",47.017,37.042,21.383,"Class2","J",1.657,62,51.308
16.174,26.551,43.309,"M",56.644,96.694,47.567,"Class2","J",3.403,76,50.809
57.9,50.217,57.831,"W",71.938,22.978,34.702,"Class1","N",77.932,40,51.797
27.559,7.506,80.495,NA,43.977,79.734,14.246,"Class2","O",74.496,82,51.337
71.531,52.6,56.806,"W",70.521,37.733,21.89,"Class1","N",82.026,50,78.119
60.658,51.35,57.801,"V",75.959,45.505,71.629,"Class1","H",81.579,32,52.31
51.021,53.436,58.215,"W",38.473,47.686,-16.064,"Class1","T",74.885,42,66.83
17.113,38.352,69.348,"I",30.111,95.034,17.175,"Class2","I",48.547,89,52.476
52.956,53.911,59.477,"W",84.425,34.608,17.611,"Class1","H",82.559,31,77.825
60.912,59.09,60.152,"X",65.476,108.931,46.818,"Class2","J",7.46,86,50.124
68.9,49.47,57.245,"I",70.273,43.006,64.281,"Class1","F",87.564,31,70.052
51.427,55.171,59.908,"I",41.196,109.299,-1.008,"Class2","P",37.024,86,52.153
67.509,52.013,56.784,"E",57.95,50.904,41.363,"Class1","T",82.659,21,81.344
66.685,54.246,59.825,"E",29.08,62.351,40.322,"Class1","R",81.544,22,77.244
54.993,48.927,58.185,"W",18.168,49.249,57.141,"Class1","R",84.582,37,113.121
53.568,48.731,59.263,"I",77.982,48.324,18.597,"Class1","T",85.912,40,55.822
55.396,59.892,59.354,"M",45.896,35.613,43.919,"Class2","X",4.501,76,52.474
69.125,48.503,55.685,"I",84.544,47.249,16.953,"Class1","H",82.878,25,68.599
49,51.046,59.463,"V",55.216,60.781,71.442,"Class1","N",84.711,39,65.798
50.01,48.04,58.927,"V",12.982,53.38,88.789,"Class1","H",80.288,25,48.924
26.289,42.681,60.989,NA,67.53,102.394,13.451,"Class2","I",32.652,66,52.715
53.634,59.383,65.618,"I",57.649,111.62,20.293,"Class2","X",48.154,60,51.566
56.007,59.867,64.252,"I",36.258,34.923,42.691,"Class2","P",43.382,77,51.26
50.589,48.141,37.655,"S",60.162,49.74,37.499,"Class2","X",-4.321,74,51.734
63.233,41.327,70.502,"X",70.896,68.995,60.884,"Class2","X",59.865,87,52.994
48.792,47.159,77.117,"X",39.86,51.273,34.694,"Class2","J",19.056,70,52.617
53.614,51.352,55.764,"V",66.119,47.559,70.404,"Class1","R",101.758,24,66.514
27.385,38.135,36.317,"X",64.193,10.744,62.837,"Class2","X",86.167,75,52.168
55.619,39.677,60.516,"S",44.051,41.544,36.697,"Class2","X",-15.366,75,52.96
22.665,52.858,72.348,"S",30.41,55.942,17.924,"Class2","P",-1.317,88,51.655
57.417,12.27,33.256,"S",40.71,28.612,41.878,"Class2","P",63.482,71,51.634
59.33,52.052,57.761,"E",74.31,53.749,64.05,"Class1","F",87.616,46,97.724
23.619,34.654,36.148,"M",58.247,47.515,41.204,"Class2","P",96.141,61,53.008
64.995,24.841,33.817,"I",55.349,46.094,43.593,"Class2","I",-9.094,85,53.533
48.678,48.991,56.192,"W",24.231,56.97,33.572,"Class1","H",77.912,23,46.872
31.352,22.212,70.043,"X",70.483,32.385,25.632,"Class2","X",84.357,NA,49.936
43.985,60.636,57.963,"Y",57.57,48.787,13.647,"Class2","O",33.253,65,51.397
70.895,48.972,59.976,"W",82.075,55.483,29.721,"Class1","R",73.149,50,55.24
57.311,51.199,59.238,"I",8.681,50.916,60.901,"Class1","F",81.147,49,65.165
21.545,43.874,54.353,"X",65.633,36.942,37.122,"Class2","J",9.483,80,52.49
61.04,42.255,65.286,"X",52.758,18.214,57.236,"Class2","I",73.359,NA,52.428
52.095,52.897,60.619,"E",81.724,52.813,32.136,"Class1","T",85.148,37,79.432
47.299,11.488,38.239,"I",40.888,64.247,27.519,"Class2","J",80.837,64,53.822
43.913,51.556,34.682,"Y",67.207,41.315,51.836,"Class2","X",53.052,58,52.808
40.825,46.234,71.878,"Y",59.386,42.164,65.357,"Class2","J",42.231,61,51.242
66.126,49.001,59.261,"V",42.209,31.015,51.375,"Class1","F",73.701,38,72.843
