"FWS1","KXE2","AYC3","YFR4","GBL5","JUT6","WLV7","FJH8","HGF9","YZT10","Output1","COL11"
81.149,63,16.248,1.822,34.591,76,33.332,61.894,40.833,64.962,"Class3","A"
51.724,NA,31.736,13.771,65.078,42,25.018,54.696,67.801,40.463,"Class4","J"
108.459,66,12.046,50.115,32.658,70,48.653,61.982,43.482,60.814,"Class3","A"
80.126,84,27.522,40.738,34.262,59,56.13,82.566,80.177,50.681,"Class2","M"
55.809,36,33.902,86.622,24.121,77,43.786,31.883,13.957,70.177,"Class1","P"
49.416,78,51.305,66.208,40.215,57,38.314,-5.92,67.172,97.395,"Class5","Y"
71.055,67,7.042,60.531,32.856,65,45.108,61.427,66.275,61.543,"Class3","V"
19.248,81,38.524,67.878,94.116,63,53.703,79.833,92.838,63.196,"Class5","J"
62.783,67,34.073,86.967,31.912,61,88.326,12.901,42.387,67.796,"Class1","E"
47.797,7,33.497,40.519,63.551,64,30.424,85.153,47.376,48.416,"Class4","L"
52.544,7,43.409,25.87,70.57,51,25.19,27.699,39.891,45.034,"Class4","J"
133.474,63,5.322,25.206,35.641,66,46.235,60.128,25.697,74.65,"Class3","W"
62.433,97,20.61,21.615,47.461,79,74.356,84.264,72.828,62.495,"Class2","M"
51.373,6,58.901,39.686,73.712,66,9.076,46.547,40.576,40.134,"Class4","B"
48.261,60,40.685,62.065,70.055,58,63.742,50.701,88.268,77.535,"Class5","P"
69.545,63,33.863,86.319,26.736,59,80.059,30.531,23.283,16.751,"Class1","R"
50.954,84,33.688,57.883,0.865,44,10.031,-1.991,98.192,51.465,"Class5","Y"
56.324,7,29.844,64.345,66.507,43,16.836,34.346,45.523,38.161,"Class4","J"
68.486,69,31.041,86.252,69.091,76,59.311,30.234,7.786,64.79,"Class1","E"
104.84,47,31.224,86.416,74.42,52,80.082,31.497,47.188,18.432,"Class1","R"
55.271,6,37.279,20.126,68.335,39,20.5,76.764,81.985,40.737,"Class4","E"
22.119,45,53.62,41.09,1.935,65,73.75,30.741,70.18,80.776,"Class5","P"
89.807,68,32.208,85.794,62.772,65,93.268,33.617,16.35,34.927,"Class1","U"
86.177,67,22.116,79.511,34.737,68,49.735,62.294,27.95,54.886,"Class3","S"
47.695,81,43.454,50.826,25.897,45,66.479,NA,70.523,63.763,"Class5","J"
56.757,NA,52.975,36.23,82.186,58,26.18,29.848,84.298,58.655,"Class5","P"
48.151,87,11.573,30.01,39.957,56,48.658,82.962,72.615,24.602,"Class2","C"
62.124,93,59.381,18.365,34.79,69,55.884,84.031,75.082,51.734,"Class2","T"
57.961,7,35.717,36.073,71.836,50,32.799,87.754,72.254,74.756,"Class4","L"
51.463,63,16.751,84.257,33.076,74,50.566,62.649,30.937,71.581,"Class3","W"
57.648,6,36.801,27.618,72.077,52,46.137,65.885,39.237,54.089,"Class4","J"
55.212,6,41.152,32.932,73.851,58,26.07,36.203,61.007,30.041,"Class4","E"
47.855,62,39.749,63.819,92.583,68,33.094,66.498,83.425,74.638,"Class5","J"
38.851,99,40.946,18.492,35.024,67,72.048,88.441,80.552,22.007,"Class2","T"
37.366,70,49.91,59.063,58.887,55,65.248,63.509,79.09,85.098,"Class5","T"
38.206,NA,60.725,51.912,17.208,47,54.709,48.505,98.433,66.276,"Class5","P"
55.246,5,32.684,30.935,73.874,31,17.829,36.652,72.3,36.225,"Class4","J"
53.953,66,12.18,39.466,34.989,79,45.308,63.812,83.768,58.151,"Class3","I"
30.456,70,27.907,76.575,76.774,54,29.26,45.317,97.095,48.256,"Class5","J"
57.561,6,34.402,36.498,69.957,55,23.365,59.217,67.848,52.768,"Class4","E"
52.496,86,76.058,22.096,35.271,60,42.903,83.549,74.563,22.361,"Class2","S"
28.498,76,33.017,49.374,11.334,60,49.447,51.798,94.957,96.006,"Class5","G"
51.668,7,54.437,12.619,63.113,48,29.49,NA,44.439,35.989,"Class4","F"
48.672,7,30.886,27.642,64.991,56,8.893,41.528,67.631,47.904,"Class4","B"
-23.066,63,21.487,49.569,32.009,92,24.635,62.398,47.753,70.798,"Class3","S"
33.822,46,36.017,50.991,72.2,54,67.657,85.815,91.25,73.296,"Class5","J"
59.534,6,40.165,33.864,67.03,45,49.108,55.743,59.356,51.16,"Class4","B"
8.494,67,19.328,33.183,34.808,85,41.188,60.394,41.44,74.564,"Class3","V"
60.835,55,38.866,86.977,67.638,79,57.262,27.278,18.081,16.199,"Class1","R"
34.315,70,44.375,60.818,47.554,69,17.453,33.557,76.41,79.14,"Class5","J"
33.16,63,35.484,57.681,88.831,51,71.034,37.705,63.766,70.581,"Class5","T"
55.897,5,58.96,46.146,73.096,48,50.563,44.307,70.371,44.135,"Class4","L"
36.343,59,55.71,63.839,62.291,54,44.531,53.218,97.374,61.565,"Class5","G"
71.059,51,38.005,85.997,45.645,71,67.613,33.992,8.281,86.602,"Class1","R"
52.842,6,42.309,23.419,68.884,27,13.873,36.402,72.858,46.067,"Class4","J"
49.859,86,44.755,23.199,42.367,66,53.965,81.686,59.992,32.303,"Class2","S"
57.29,5,50.852,33.075,74.237,46,15.456,NA,41.099,45.231,"Class4","F"
86.554,67,11.258,72.567,34.734,54,26.236,61.908,72.146,67.259,"Class3","I"
37.625,77,34.206,60.223,45.149,53,37.531,59.435,80.477,63.241,"Class5","T"
55.402,5,41.628,32.63,67.962,62,55.314,16.91,80.68,51.168,"Class4","F"
58.466,5,45.293,32.834,64.253,27,16.002,24.538,75.313,49.653,"Class4","F"
26.09,NA,32.741,71.251,55.759,47,49.604,57.526,94.325,91.404,"Class5","P"
50.204,77,71.911,23.147,37.839,66,43.386,86.92,75.681,50.317,"Class2","S"
49.699,67,3.067,63.871,32.51,61,34.597,59.368,77.925,68.177,"Class3","W"
82.509,57,38.845,86.097,60.424,59,49.642,28.926,12.186,99.565,"Class1","P"
56.069,5,32.135,27.45,74.323,31,17.462,NA,61.691,55.995,"Class4","E"
65.536,79,52.294,16.152,47.139,48,50.47,92.796,78.475,63.016,"Class2","S"
57.531,78,68.689,15.696,46.351,77,52.621,NA,65.8,16.427,"Class2","M"
71.338,68,22.599,42.149,32.703,78,28.194,62.801,67.672,76.197,"Class3","A"
100.06,67,5.526,43.068,35.292,67,42.436,60.911,18.114,55.053,"Class3","V"
37.415,96,39.932,19.298,41.386,51,73.183,84.076,70.815,81.732,"Class2","S"
61.978,5,48.019,23.497,71.512,41,22.99,49.568,60.729,46.187,"Class4","F"
56.222,NA,19.317,54.421,33.753,87,54.215,63.064,78.395,61.578,"Class3","S"
21.928,94,36.332,20.832,47.618,81,42.094,84.423,72.504,105.353,"Class2","T"
19.419,82,42.127,27.373,39.515,60,60.895,82.592,80.084,76.964,"Class2","C"
56.942,98,80.004,22.124,37.264,66,73.599,89.118,73.802,77.691,"Class2","S"
52.959,6,48.169,43.138,67.702,48,41.386,49.852,62.521,60.36,"Class4","F"
-15.559,65,11.476,27.307,35.699,92,55.526,59.106,20.381,77.399,"Class3","I"
53.99,6,41.408,47.026,67.587,67,32.804,NA,82.738,44.799,"Class4","B"
59.041,57,33.223,86.713,56.782,55,67.068,29.575,19.209,46.391,"Class1","R"
57.91,7,37.789,17.135,63.301,51,43.224,45.759,44.125,24.339,"Class4","E"
43.015,63,18.36,51.895,33.867,83,33.767,62.496,25.022,64.262,"Class3","S"
68.198,66,31.056,86.328,35.36,83,71.465,29.574,27.047,86.979,"Class1","R"
61.849,62,42.597,57.791,13.048,68,9.705,12.938,98.229,70.898,"Class5","J"
54.999,NA,44.754,31.081,70.824,32,19.21,39.229,82.572,54.896,"Class4","L"
55.337,5,35.266,27.115,70.942,42,31.927,NA,74.361,66.073,"Class4","B"
65.633,39,58.382,31.657,17.533,64,60.658,54.72,64.212,84.492,"Class5","Y"
36.422,39,52.339,67.603,35.359,59,46.04,63.872,79.87,100.11,"Class5","J"
71.259,62,10.896,26.729,32.168,87,47.859,60.514,54.688,70.754,"Class3","W"
41.709,76,47.526,57.365,86.006,67,28.172,116.841,68.249,80.285,"Class5","G"
71.903,NA,13.563,36.042,33.226,64,44.858,62.47,66.248,73.747,"Class3","I"
50.158,6,57.699,13.771,66.246,55,32.883,67.348,69.65,46.255,"Class4","E"
74.055,97,54.292,18.203,37.79,47,52.765,86.894,75.85,13.37,"Class2","S"
104.361,62,12.043,30.118,34.613,56,50.261,61.818,74.527,66.514,"Class3","S"
60.158,7,52.542,40.149,66.96,56,13.28,47.812,57.289,45.649,"Class4","F"
47.008,67,10.603,-8.737,36.943,84,32.707,60.341,66.624,49.14,"Class3","I"
82.019,65,16.833,36.336,33.381,56,55.043,62.702,80.798,66.714,"Class3","V"
29.694,80,45.086,34.576,43.519,72,62.948,81.086,54.69,70.728,"Class2","S"
67.003,51,56.758,56.194,89.404,60,42.595,58.54,72.281,51.534,"Class5","T"
45.308,74,55.943,33.918,35.259,49,32.353,77.446,98.417,75.827,"Class5","J"
39.441,66,21.775,57.047,34.4,86,30.141,61.619,22.716,61.637,"Class3","A"
74.521,45,28.63,86.364,31.495,60,76.297,38.321,24.086,49.094,"Class1","E"
69.533,76,42.975,16.778,38.108,45,71.192,84.912,59.169,48.022,"Class2","S"
71.496,90,17.647,25.772,39.271,45,48.085,86.684,69.74,24.342,"Class2","C"
38.045,64,48.407,44.949,44.898,42,64.698,61.99,82.077,65.59,"Class5","J"
28.133,84,40.362,63.893,77.542,63,31.732,43.209,91.754,62.256,"Class5","J"
49.732,5,49.468,27.203,67.757,31,39.851,25.303,62.707,38.887,"Class4","E"
60.534,43,37.002,86.184,40.023,60,85.417,36.569,37.806,8.745,"Class1","U"
74.991,91,57.653,14.211,46.053,49,65.514,85.08,64.518,49.775,"Class2","M"
74.451,47,34.085,86.818,77.555,80,84.049,31.042,16.287,80.096,"Class1","R"
68.854,41,34.721,86.248,32.02,61,72.647,32.933,38.655,55.885,"Class1","V"
58.524,80,52.661,6.481,42.375,48,60.673,86.179,60.056,51.245,"Class2","G"
46.169,64,12.591,49.285,34.03,76,42.265,61.338,65.744,68.379,"Class3","S"
45.701,7,47.334,45.534,70.113,63,10.66,49.411,50.157,48.289,"Class4","J"
77.671,67,15.355,19.91,34.562,88,42.359,NA,20.249,74.146,"Class3","V"
51.333,5,47.528,48.763,73.862,59,23.054,51.305,56.069,47.761,"Class4","B"
107.436,63,13.8,95.664,32.505,55,53.409,61.042,54.195,75.073,"Class3","W"
60.495,56,29.694,86.431,73.2,82,63.235,33.416,22.957,33.451,"Class1","P"
94.689,67,3.086,50.395,35.474,85,50.413,61.172,81.089,68.997,"Class3","A"
57.925,7,32.812,24.557,63.469,42,29.602,26.06,84.87,20.787,"Class4","L"
46.296,63,6.463,38.867,32.467,76,49.907,NA,78.562,75.279,"Class3","A"
41.385,77,36.586,66.674,58.216,48,43.506,74.756,82.598,87.029,"Class5","Y"
55.555,7,40.165,16.885,72.977,64,14.44,55.121,61.847,56.197,"Class4","L"
62.332,40,31.996,86.7,44.569,62,80.046,23.246,25.171,34.898,"Class1","U"
-2.396,53,35.585,56.606,86.835,64,74.863,36.599,93.628,75.065,"Class5","G"
50.518,64,5.499,41.673,36.66,93,23.251,62.421,48.217,63.119,"Class3","V"
89.31,84,9.804,17.817,41.27,71,47.329,79.314,51.965,44.584,"Class2","M"
66.766,98,22.48,26.626,40.298,60,47.897,85.947,61.083,30.689,"Class2","G"
77.296,42,35.11,86.244,23.362,65,83.731,30.745,25.594,33.308,"Class1","E"
50.799,97,81.8,18.14,39.036,68,62.341,86.36,71.759,68.009,"Class2","G"
56.039,77,34.759,17.41,38.922,47,63.119,82.739,71.776,55.247,"Class2","M"
17.407,69,45.187,53.154,71.849,51,23.111,NA,89.423,84.332,"Class5","J"
58.688,64,17.144,70.843,36.864,54,39.057,60.934,21.535,65.312,"Class3","S"
54.946,5,52.04,40.464,68.761,55,18.44,52.144,68.876,52.625,"Class4","L"
77.352,46,32.049,86.38,51.446,68,73.667,NA,17.53,75.945,"Class1","E"
71.076,84,10.804,17.088,36.371,60,44.982,84.139,66.286,-42.793,"Class2","M"
58.963,6,42.133,29.582,74.222,33,50.418,48.236,39.354,66.878,"Class4","B"
27.194,38,28.858,40.137,24.467,68,14.854,40.4,72.838,74.897,"Class5","J"
54.911,59,49.959,60.572,72.567,45,41.342,97.447,88.684,71.867,"Class5","P"
58.937,63,27.024,41.523,78.33,62,30.868,80.28,85.709,63.653,"Class5","Y"
55.119,6,35.154,45.327,74.376,30,53.914,62.988,54.187,57.678,"Class4","L"
56.957,54,30.683,87.043,39.454,78,88.912,27.906,29.904,43.206,"Class1","V"
48.171,5,31.416,38.779,73.906,53,50.291,58.973,47.928,40.491,"Class4","B"
67.547,53,30.828,86.187,38.098,64,57.357,21.188,42.459,69.299,"Class1","V"
28.223,62,21.513,57.159,33.593,92,38.861,61.231,78.447,69.8,"Class3","V"
35.809,65,19.992,73.296,35.5,90,39.251,63.342,79.329,77.699,"Class3","A"
52.908,7,51.671,27.965,70.894,66,41.362,66.036,56.966,68.117,"Class4","L"
4.939,65,34.41,72.837,47.247,55,65.346,41.483,66.943,46.718,"Class5","G"
25.835,55,51.96,47.421,85.921,44,34.742,-0.542,75.793,73.17,"Class5","P"
40.139,86,46.1,6.761,44.198,82,56.42,86.28,74.622,61.973,"Class2","S"
68.675,58,28.873,86.669,49.602,63,87.139,26.869,37.235,54.062,"Class1","E"
25.141,NA,3.288,61.498,36.376,89,40.483,62.343,72.645,80.687,"Class3","V"
65.767,33,35.703,86.478,36.817,65,75.773,28.87,39.964,32.171,"Class1","R"
42.583,74,67.573,21.777,36.618,70,51.834,84.143,51.128,46.514,"Class2","G"
58.582,5,44.378,12.635,65.433,29,13.087,60.757,44.073,54.218,"Class4","L"
79.766,NA,31.217,86.411,71.544,61,45.562,33.932,49.787,66.905,"Class1","P"
75.879,42,36.954,85.998,72.652,71,88.781,29.66,44.662,70.494,"Class1","P"
72.971,46,32.428,86.173,43.892,54,86.792,NA,34.421,60.96,"Class1","V"
105.48,63,7.415,21.341,32.463,91,21.221,62.828,43.092,62.782,"Class3","A"
72.474,45,28.598,86.361,40.471,74,46.586,22.549,6.358,61.397,"Class1","R"
80.725,81,31.727,14.542,44.093,50,65.113,84.066,67.815,43.039,"Class2","T"
82.248,98,64.374,22.171,38.284,63,60.029,84.79,64.392,51.893,"Class2","C"
4.259,69,36.02,36.757,50.107,56,55.014,91.027,70.555,89.517,"Class5","G"
55.972,7,47.994,24.562,70.436,52,43.251,53.433,85.943,60.84,"Class4","E"
1.356,53,49.569,44.973,55.693,47,68.964,53.734,79.384,83.792,"Class5","J"
68.918,66,3.836,53.629,32.134,86,26.783,61.498,47.488,57.987,"Class3","A"
55.643,6,44.671,33.587,72.513,65,26.545,NA,52.995,57.03,"Class4","B"
53.879,6,44.489,36.266,67.078,50,32.117,15.022,59.369,53.055,"Class4","F"
81.238,76,53.207,14.542,34.771,51,40.907,NA,48.954,52.795,"Class2","T"
76.872,96,12.127,17.553,43.249,53,41.822,84.501,56.91,67.852,"Class2","T"
49.129,45,37.624,86.313,61.814,55,93.409,27.947,44.766,66.128,"Class1","P"
17.928,NA,36.289,60.181,66.598,61,60.911,41.871,66.305,65.394,"Class5","G"
1.065,68,21.281,-34.433,33.011,76,46.629,62.987,28.87,70.223,"Class3","V"
70.081,90,49.144,23.164,42.847,80,67.795,85.041,54.471,47.571,"Class2","S"
62.94,61,34.409,86.685,29.576,81,74.17,23.139,36.683,62.937,"Class1","E"
28.83,81,35.233,48.914,32.356,53,66.211,29.23,97.069,51.918,"Class5","J"
15.254,62,6.347,71.438,34.931,93,21.421,61.757,84.586,74.232,"Class3","S"
19.383,88,62.176,26.963,45.491,65,58.201,81.325,52.691,43.978,"Class2","S"
52.86,NA,43.076,20.774,72.247,60,20.138,59.235,62.203,52.977,"Class4","B"
72.277,94,75.66,10.842,43.976,64,53.097,88.744,64.179,100.038,"Class2","G"
50.693,7,57.769,41.48,72.816,54,30.464,63.641,48.939,53.137,"Class4","L"
29.257,72,44.931,57.171,23.709,68,22.911,56.701,66.621,91.243,"Class5","T"
85.063,60,32.408,86.253,54.186,60,70.141,27.742,46.2,58.58,"Class1","P"
62.733,65,21.421,66.715,36.909,81,28.647,60.187,29.586,80.337,"Class3","V"
59.096,51,30.002,86.503,33.945,55,85.122,30.406,51.228,22.87,"Class1","P"
107.145,87,84.525,25.918,34.78,80,47.402,81.697,79.42,49.695,"Class2","S"
67.459,66,13.487,52.166,33.653,76,42.795,61.389,49.738,62.371,"Class3","I"
48.324,91,70.224,24.361,37.689,46,40.097,84.696,77.024,56.545,"Class2","C"
15.844,80,34.294,19.008,47.946,59,76.208,77.936,68.642,56.216,"Class2","G"
32.777,68,22.278,126.251,34.889,65,48.826,63.447,53.481,61.851,"Class3","S"
54.085,5,47.763,30.738,69.528,27,54.213,35.588,84.747,83.206,"Class4","J"
71.948,48,54.296,49.872,70.179,59,38.219,41.703,59.879,76.628,"Class5","J"
52.14,5,33.743,39.953,63.524,62,19.573,52.431,41.492,41.331,"Class4","E"
73.274,97,35.028,26.494,36.643,60,54.733,90.065,58.027,28.339,"Class2","M"
51.138,7,48.08,41.352,69.257,48,48.934,55.37,59.221,49.158,"Class4","E"
23.359,73,30.376,17.045,43.28,65,53.287,83.548,50.505,52.548,"Class2","M"
66.85,63,18.916,10.461,32.238,91,56.412,61.28,74.507,75.906,"Class3","A"
33.438,55,60.538,59.704,26.963,67,70.917,60.725,77.096,60.796,"Class5","G"
37.613,65,12.051,10.1,35.442,62,27.016,63.914,70.62,60.291,"Class3","V"
22.675,68,15.016,32.593,34.101,80,24.867,59.679,53.815,65.75,"Class3","A"
52.39,6,48.423,41.009,73.307,48,51.993,38.373,60.225,52.874,"Class4","L"
54.88,5,58.322,38.756,71.565,65,10.136,75.331,81.421,63.125,"Class4","B"
24.606,38,49.203,71.48,32.707,47,21.424,72.076,62.334,70.56,"Class5","G"
48.917,6,54.608,38.675,64.718,41,23.066,53.758,78.712,39.053,"Class4","L"
75.211,59,32.749,86.468,45.517,55,57.273,32.189,12.476,31.671,"Class1","U"
83.404,77,14.107,16.605,37.578,64,43.392,86.211,72.077,32.466,"Class2","M"
98.608,79,47.68,18.489,44.419,76,73.084,88.273,60.496,62.93,"Class2","C"
40.696,78,62.882,13.787,44.839,74,71.714,86.281,76.72,51.022,"Class2","T"
29.577,63,16.321,69.894,32.878,62,53.645,62.601,41.766,57.841,"Class3","A"
59.998,6,53.092,29.097,72.413,29,31.626,30.264,77.134,57.571,"Class4","J"
55.69,5,52.381,35.359,74.628,36,38.678,15.294,63.906,47.802,"Class4","B"
72.128,33,38.144,85.982,75.768,52,92.969,27.085,34.881,50.117,"Class1","R"
89.47,74,27.668,24.128,45.147,48,44.901,NA,76.636,86.358,"Class2","C"
50.59,76,32.976,49.321,2.084,62,22.802,35.152,81.297,70.825,"Class5","J"
55.875,61,58.985,51.318,67.009,51,49.39,NA,64.835,99.251,"Class5","P"
52.978,93,65.807,14.891,45.986,65,47.691,92.672,60.791,45.604,"Class2","G"
63.064,5,33.774,38.809,74.184,36,10.344,17.782,47.657,31.13,"Class4","F"
52.217,76,56.917,63.062,26.726,66,25.201,71.029,76.421,76.039,"Class5","J"
74.351,67,3.302,73.645,32.772,63,24.798,60.926,41.367,73.679,"Class3","V"
55.983,5,41.138,42.01,64.174,65,10.842,56.233,66.728,34.615,"Class4","J"
77.421,96,61.029,19.472,42.566,80,50.619,81.53,55.563,68.412,"Class2","G"
34.696,62,47.732,71.345,14.972,59,75.672,33.414,69.942,69.252,"Class5","P"
80.98,59,36.408,86.836,21.213,61,86.052,NA,40.227,63.241,"Class1","U"
55.319,52,35.407,86.065,38.826,79,69.71,32.334,31.991,84.402,"Class1","P"
49.017,7,30.153,24.945,66.909,40,22.142,40.403,62.568,57.74,"Class4","L"
72.815,52,30.898,86.734,31.409,68,87.719,24.91,36.213,47.623,"Class1","U"
62.313,89,74.298,26.233,43.721,63,58.04,86.296,81.606,49.719,"Class2","T"
56.239,6,43.968,19.742,64.579,47,35.787,35.598,50.853,31.11,"Class4","B"
-12.852,66,16.634,23.756,34.996,61,29.829,60.717,23.308,77.815,"Class3","W"
57.682,6,52.739,26.893,68.493,28,11.009,51.62,85.418,26.225,"Class4","L"
52.835,6,39.523,39.409,69.187,37,51.077,71.059,75.321,46.918,"Class4","J"
69.153,60,28.183,86.857,79.589,62,86.866,32.641,40.159,34.206,"Class1","R"
57.899,62,6.404,-3.976,32.491,65,53.163,58.893,55.91,80.106,"Class3","W"
55.089,6,51.026,12.493,66.869,54,38.954,32.691,60.936,48.414,"Class4","L"
73.34,85,29.547,9.904,44.422,78,40.689,85.684,55.946,-0.997,"Class2","C"
4.119,66,32.377,38.539,13.29,50,31.303,16.99,89.472,48.744,"Class5","T"
56.355,5,44.201,28.81,73.816,43,8.894,40.805,62.502,73.073,"Class4","J"
-11.148,NA,39.329,37.552,57.954,42,70.757,-5.351,59.154,45.768,"Class5","J"
36.815,38,41.715,66.26,42.667,65,39.459,66.071,86.423,82.28,"Class5","J"
49.489,67,37.285,86.036,34.386,79,76.775,23.915,38.647,51.538,"Class1","U"
64.769,70,37.381,86.69,58.115,74,83.728,35.459,45.528,26.513,"Class1","V"
41.238,54,50.005,73.508,12.401,70,43.749,70.728,86.369,72.273,"Class5","J"
59.151,63,9.243,64.36,34.27,85,55.669,61.187,83.45,70.143,"Class3","W"
58.829,93,58.212,27.003,35.301,57,40.357,83.889,77.501,50.593,"Class2","M"
54.533,5,49.103,41.8,65.219,42,15.356,56.276,54.488,36.938,"Class4","B"
7.368,71,40.605,49.522,9.701,62,21.538,69.911,89.434,70.139,"Class5","P"
70.838,93,38.038,18.797,46.937,52,64.633,NA,81.644,10.559,"Class2","T"
29.295,95,75.809,11.862,37.507,66,48.276,92.056,62.493,59.174,"Class2","C"
58.617,6,44.834,28.187,74.396,30,48.592,NA,45.015,37.711,"Class4","F"
70.618,53,36.36,86.146,43.777,83,77.992,29.398,31.392,13.683,"Class1","R"
22.43,62,7.957,24.931,36.44,58,38.428,61.845,64.604,62.085,"Class3","V"
76.648,64,5.34,28.592,32.514,77,54.371,63.151,31.7,58.635,"Class3","A"
67.383,76,29.036,64.196,11.604,62,22.947,57.594,80.938,80.029,"Class5","G"
52.986,54,59.051,46.612,90.194,49,67.405,18.446,66.048,88.72,"Class5","Y"
17.303,74,28.653,17.52,46.658,46,63.916,87.711,50.544,27.123,"Class2","T"
53.66,6,30.494,29.796,73.512,55,9.958,51.945,46.751,45.275,"Class4","B"
43.662,63,18.918,86.534,34.626,62,27.975,61.474,80.611,53.202,"Class3","A"
55.427,80,28.961,28.732,44.609,55,62.715,85.898,65.981,23.043,"Class2","C"
7.562,98,42.408,27.291,37.786,64,59.659,83.697,72.481,78.914,"Class2","M"
49.27,NA,34.24,43.928,71.171,51,41.562,36.574,78.943,46.787,"Class4","F"
41.166,46,60.76,41.988,19.243,65,58.185,89.751,86.566,86.999,"Class5","Y"
51.293,65,5.307,46.844,35.665,83,25.384,62.127,65.095,71.122,"Class3","A"
59.302,77,79.874,3.837,36.14,52,51.015,91.545,81.726,33.965,"Class2","G"
66.736,52,38.202,86.745,25.983,78,82.89,33.77,46.791,55.489,"Class1","V"
71.059,47,34.571,86.557,20.616,55,81.17,24.967,38.346,55.507,"Class1","E"
58.916,7,48.039,27.956,63.608,57,12.185,54.17,56.955,54.357,"Class4","J"
36.704,42,32.655,44.989,3.621,51,57.699,53.21,59.301,73.292,"Class5","G"
56.532,82,55.014,17.37,44.611,68,72.475,83.137,80.179,49.844,"Class2","C"
28.309,63,22.303,71.544,33.231,80,51.742,60.914,56.758,86.71,"Class3","I"
82.43,96,49.833,18.088,44.828,68,69.694,85.799,81.781,17.156,"Class2","T"
62.247,7,57.936,25.794,64.928,54,37.197,60.913,53.458,37.964,"Class4","F"
52.867,5,36.555,36.488,69.586,26,24.799,37.452,69.797,43.507,"Class4","L"
3.525,92,59.79,24.836,35.739,57,52.572,NA,54.79,11.386,"Class2","G"
76.898,98,38.237,12.21,46.224,79,48.75,85.718,75.207,26.206,"Class2","S"
70.84,59,36.1,86.633,87.917,65,57.742,23.462,24.511,48.214,"Class1","P"
102.457,97,30.729,19.352,43.798,67,49.689,87.88,51.187,59.052,"Class2","C"
37.508,68,22.126,37.398,35.802,89,32.266,62.3,30.693,68.767,"Class3","I"
61.937,66,19.326,27.227,33.07,77,39.793,60.563,77.875,73.889,"Class3","S"
53.771,52,28.045,84.355,49.019,59,9.209,79.89,60.647,68.59,"Class5","P"
47.145,37,41.5,58.527,11.848,44,20.429,50.182,95.674,67.841,"Class5","P"
61.037,65,20.103,9.442,32.252,65,48.426,61.546,20.143,77.729,"Class3","V"
43.818,74,43.101,22.749,39.136,58,62.376,NA,58.134,85.873,"Class2","T"
84.539,65,8.82,43.64,34.351,85,38.721,61.502,45.476,74.535,"Class3","S"
87.013,73,45.624,22.043,38.88,55,61.974,83.698,59.786,62.616,"Class2","G"
53.948,5,32.634,32.609,71.13,46,27.361,36.206,84.02,41.56,"Class4","J"
56.266,6,37.062,32.57,72.03,44,54.337,37.643,81.89,48.468,"Class4","B"
83.329,40,35.293,86.072,26.196,63,74.517,27.339,10.963,63.514,"Class1","P"
29.414,42,29.67,59.599,70.994,63,45.804,55.053,75.435,88.256,"Class5","P"
56.258,5,43.698,16.56,72.783,30,42.563,NA,56.878,44.72,"Class4","J"
28.355,64,17.742,56.046,33.12,72,48.836,61.586,28.759,67.912,"Class3","W"
75.355,63,19.332,56.111,33.603,74,35.38,60.368,40.564,63.121,"Class3","I"
71.415,62,36.236,86.566,53.196,78,57.649,30.311,15.354,43.043,"Class1","R"
50.295,81,61.259,12.528,44.143,49,54.447,84.399,56.174,73.03,"Class2","C"
33.215,99,24.569,32.394,37.024,48,56.378,90.989,70.938,69.126,"Class2","C"
-17.79,80,54.45,45.255,9.039,68,21.483,52.795,59.532,59.582,"Class5","Y"
60.034,92,15.04,16.938,46.532,76,64.66,87.946,70.751,43.392,"Class2","S"
75.185,68,17.656,56.972,33.313,64,56.33,62.376,83.236,75.96,"Class3","A"
